Data,Timestamp,Temperature
2024-12-11,13:03:55,29.8033
2024-12-11,13:03:56,29.8028
2024-12-11,13:03:57,29.8028
2024-12-11,13:03:58,29.8028
2024-12-11,13:03:59,29.8066
2024-12-11,13:04:00,29.8066
2024-12-11,13:04:01,29.8071
2024-12-11,13:04:02,29.8071
2024-12-11,13:04:03,29.808
2024-12-11,13:04:04,29.8105
2024-12-11,13:04:05,29.8103
2024-12-11,13:04:06,29.8121
2024-12-11,13:04:07,29.8132
2024-12-11,13:04:08,29.8238
2024-12-11,13:04:09,29.8463
2024-12-11,13:04:10,29.8463
2024-12-11,13:04:11,29.8913
2024-12-11,13:04:12,29.9326
2024-12-11,13:04:13,29.9786
2024-12-11,13:04:14,30.0297
2024-12-11,13:04:15,30.0851
2024-12-11,13:04:16,30.1443
2024-12-11,13:04:17,30.1443
2024-12-11,13:04:18,30.2365
2024-12-11,13:04:19,30.3022
2024-12-11,13:04:20,30.3674
2024-12-11,13:04:21,30.4723
2024-12-11,13:04:23,30.5077
2024-12-11,13:04:24,30.5077
2024-12-11,13:04:25,30.6153
2024-12-11,13:04:26,30.6868
2024-12-11,13:04:27,30.7596
2024-12-11,13:04:28,30.8294
2024-12-11,13:04:29,30.9017
2024-12-11,13:04:30,31.0063
2024-12-11,13:04:31,31.0738
2024-12-11,13:04:32,31.0738
2024-12-11,13:04:33,31.141
2024-12-11,13:04:34,31.2435
2024-12-11,13:04:35,31.311
2024-12-11,13:04:36,31.3785
2024-12-11,13:04:37,31.4416
2024-12-11,13:04:38,31.5057
2024-12-11,13:04:39,31.5682
2024-12-11,13:04:40,31.6276
2024-12-11,13:04:41,31.6276
2024-12-11,13:04:42,31.6878
2024-12-11,13:04:43,31.7164
2024-12-11,13:04:44,31.7973
2024-12-11,13:04:45,31.8489
2024-12-11,13:04:46,31.9221
2024-12-11,13:04:47,31.9474
2024-12-11,13:04:48,31.9474
2024-12-11,13:04:49,32.0223
2024-12-11,13:04:50,32.0714
2024-12-11,13:04:51,32.1406
2024-12-11,13:04:52,32.1406
2024-12-11,13:04:53,32.1866
2024-12-11,13:04:54,32.2295
2024-12-11,13:04:56,32.268
2024-12-11,13:04:57,32.3073
2024-12-11,13:04:58,32.3572
2024-12-11,13:04:59,32.3572
2024-12-11,13:05:00,32.3904
2024-12-11,13:05:01,32.4245
2024-12-11,13:05:02,32.4714
2024-12-11,13:05:03,32.5025
2024-12-11,13:05:04,32.5025
2024-12-11,13:05:05,32.5305
2024-12-11,13:05:06,32.5575
2024-12-11,13:05:07,32.6001
2024-12-11,13:05:08,32.6253
2024-12-11,13:05:09,32.6502
2024-12-11,13:05:10,32.6502
2024-12-11,13:05:11,32.6741
2024-12-11,13:05:12,32.6955
2024-12-11,13:05:13,32.7064
2024-12-11,13:05:14,32.7116
2024-12-11,13:05:15,32.7118
2024-12-11,13:05:17,32.705
2024-12-11,13:05:18,32.6931
2024-12-11,13:05:19,32.6895
2024-12-11,13:05:20,32.677
2024-12-11,13:05:21,32.6522
2024-12-11,13:05:22,32.5886
2024-12-11,13:05:23,32.5363
2024-12-11,13:05:25,32.5363
2024-12-11,13:05:26,32.4821
2024-12-11,13:05:27,32.429
2024-12-11,13:05:28,32.3799
2024-12-11,13:05:29,32.3179
2024-12-11,13:05:30,32.2998
2024-12-11,13:05:31,32.2661
2024-12-11,13:05:32,32.24
2024-12-11,13:05:33,32.2111
2024-12-11,13:05:34,32.2111
2024-12-11,13:05:35,32.1792
2024-12-11,13:05:36,32.1201
2024-12-11,13:05:37,32.0781
2024-12-11,13:05:38,32.0374
2024-12-11,13:05:39,31.9991
2024-12-11,13:05:40,31.9991
2024-12-11,13:05:41,31.9634
2024-12-11,13:05:42,31.9161
2024-12-11,13:05:43,31.8916
2024-12-11,13:05:44,31.8916
2024-12-11,13:05:45,31.858
2024-12-11,13:05:46,31.8467
2024-12-11,13:05:47,31.7993
2024-12-11,13:05:48,31.7628
2024-12-11,13:05:49,31.7102
2024-12-11,13:05:51,31.6447
2024-12-11,13:05:53,31.6142
2024-12-11,13:05:54,31.6142
2024-12-11,13:05:55,31.5774
2024-12-11,13:05:56,31.5574
2024-12-11,13:05:57,31.541
2024-12-11,13:05:58,31.5307
2024-12-11,13:05:59,31.5307
2024-12-11,13:06:00,31.5187
2024-12-11,13:06:01,31.4935
2024-12-11,13:06:02,31.4693
2024-12-11,13:06:03,31.4412
2024-12-11,13:06:04,31.4114
2024-12-11,13:06:05,31.4114
2024-12-11,13:06:06,31.3829
2024-12-11,13:06:07,31.3553
2024-12-11,13:06:08,31.3275
2024-12-11,13:06:09,31.3045
2024-12-11,13:06:10,31.2838
2024-12-11,13:06:11,31.2578
2024-12-11,13:06:12,31.2512
2024-12-11,13:06:13,31.2411
2024-12-11,13:06:14,31.2301
2024-12-11,13:06:15,31.2301
2024-12-11,13:06:16,31.2264
2024-12-11,13:06:17,31.2117
2024-12-11,13:06:18,31.1892
2024-12-11,13:06:19,31.1607
2024-12-11,13:06:20,31.1271
2024-12-11,13:06:21,31.0922
2024-12-11,13:06:22,31.0922
2024-12-11,13:06:23,31.0413
2024-12-11,13:06:24,30.9979
2024-12-11,13:06:25,30.9834
2024-12-11,13:06:26,30.9581
2024-12-11,13:06:27,30.9363
2024-12-11,13:06:28,30.9206
2024-12-11,13:06:29,30.9067
2024-12-11,13:06:30,30.8952
2024-12-11,13:06:31,30.8952
2024-12-11,13:06:32,30.8873
2024-12-11,13:06:33,30.8745
2024-12-11,13:06:34,30.8627
2024-12-11,13:06:35,30.8428
2024-12-11,13:06:36,30.8207
2024-12-11,13:06:37,30.7979
2024-12-11,13:06:38,30.7979
2024-12-11,13:06:39,30.7766
2024-12-11,13:06:40,30.7465
2024-12-11,13:06:41,30.7319
2024-12-11,13:06:42,30.718
2024-12-11,13:06:43,30.718
2024-12-11,13:06:45,30.7067
2024-12-11,13:06:46,30.6959
2024-12-11,13:06:47,30.6938
2024-12-11,13:06:48,30.692
2024-12-11,13:06:49,30.6881
2024-12-11,13:06:50,30.6941
2024-12-11,13:06:51,30.6965
2024-12-11,13:06:52,30.6965
2024-12-11,13:06:53,30.6963
2024-12-11,13:06:54,30.6814
2024-12-11,13:06:55,30.6652
2024-12-11,13:06:56,30.6416
2024-12-11,13:06:57,30.6315
2024-12-11,13:06:58,30.6077
2024-12-11,13:06:59,30.5855
2024-12-11,13:07:00,30.5647
2024-12-11,13:07:01,30.5467
2024-12-11,13:07:02,30.5339
2024-12-11,13:07:03,30.5221
2024-12-11,13:07:04,30.5221
2024-12-11,13:07:05,30.513
2024-12-11,13:07:06,30.5033
2024-12-11,13:07:07,30.4977
2024-12-11,13:07:08,30.4995
2024-12-11,13:07:09,30.4985
2024-12-11,13:07:10,30.4985
2024-12-11,13:07:11,30.4955
2024-12-11,13:07:12,30.4936
2024-12-11,13:07:13,30.4905
2024-12-11,13:07:14,30.486
2024-12-11,13:07:15,30.486
2024-12-11,13:07:16,30.4825
2024-12-11,13:07:17,30.4792
2024-12-11,13:07:18,30.4818
2024-12-11,13:07:19,30.4827
2024-12-11,13:07:20,30.4881
2024-12-11,13:07:21,30.4881
2024-12-11,13:07:22,30.4933
2024-12-11,13:07:23,30.4996
2024-12-11,13:07:24,30.5098
2024-12-11,13:07:25,30.5197
2024-12-11,13:07:26,30.5367
2024-12-11,13:07:27,30.5367
2024-12-11,13:07:28,30.5464
2024-12-11,13:07:29,30.5605
2024-12-11,13:07:30,30.5758
2024-12-11,13:07:31,30.5892
2024-12-11,13:07:32,30.6049
2024-12-11,13:07:33,30.6267
2024-12-11,13:07:34,30.642
2024-12-11,13:07:35,30.6574
2024-12-11,13:07:36,30.6574
2024-12-11,13:07:37,30.6756
2024-12-11,13:07:39,30.6922
2024-12-11,13:07:40,30.7072
2024-12-11,13:07:41,30.7252
2024-12-11,13:07:42,30.7344
2024-12-11,13:07:43,30.7597
2024-12-11,13:07:44,30.7755
2024-12-11,13:07:45,30.7935
2024-12-11,13:07:46,30.7935
2024-12-11,13:07:47,30.8169
2024-12-11,13:07:48,30.8265
2024-12-11,13:07:49,30.8507
2024-12-11,13:07:50,30.868
2024-12-11,13:07:51,30.8851
2024-12-11,13:07:52,30.8851
2024-12-11,13:07:53,30.9089
2024-12-11,13:07:54,30.9168
2024-12-11,13:07:55,30.9323
2024-12-11,13:07:56,30.9488
2024-12-11,13:07:57,30.9647
2024-12-11,13:07:58,30.9787
2024-12-11,13:07:59,30.9937
2024-12-11,13:08:00,31.0113
2024-12-11,13:08:01,31.0329
2024-12-11,13:08:02,31.0329
2024-12-11,13:08:03,31.0493
2024-12-11,13:08:04,31.0637
2024-12-11,13:08:05,31.0796
2024-12-11,13:08:06,31.0944
2024-12-11,13:08:07,31.1101
2024-12-11,13:08:08,31.1185
2024-12-11,13:08:09,31.1323
2024-12-11,13:08:10,31.1462
2024-12-11,13:08:11,31.1694
2024-12-11,13:08:12,31.1836
2024-12-11,13:08:13,31.1836
2024-12-11,13:08:14,31.1998
2024-12-11,13:08:15,31.2153
2024-12-11,13:08:16,31.2288
2024-12-11,13:08:17,31.2452
2024-12-11,13:08:18,31.2452
2024-12-11,13:08:19,31.2747
2024-12-11,13:08:20,31.2747
2024-12-11,13:08:21,31.2987
2024-12-11,13:08:22,31.3129
2024-12-11,13:08:23,31.3292
2024-12-11,13:08:24,31.3504
2024-12-11,13:08:25,31.3683
2024-12-11,13:08:26,31.3683
2024-12-11,13:08:27,31.3828
2024-12-11,13:08:28,31.3989
2024-12-11,13:08:29,31.4148
2024-12-11,13:08:30,31.4312
2024-12-11,13:08:31,31.4455
2024-12-11,13:08:32,31.4622
2024-12-11,13:08:34,31.4783
2024-12-11,13:08:35,31.4945
2024-12-11,13:08:36,31.4945
2024-12-11,13:08:37,31.5107
2024-12-11,13:08:38,31.5352
2024-12-11,13:08:39,31.5524
2024-12-11,13:08:40,31.5684
2024-12-11,13:08:41,31.5843
2024-12-11,13:08:42,31.5843
2024-12-11,13:08:43,31.6016
2024-12-11,13:08:44,31.6181
2024-12-11,13:08:45,31.6417
2024-12-11,13:08:46,31.6582
2024-12-11,13:08:47,31.6749
2024-12-11,13:08:48,31.6749
2024-12-11,13:08:49,31.6907
2024-12-11,13:08:50,31.7172
2024-12-11,13:08:51,31.7342
2024-12-11,13:08:52,31.7521
2024-12-11,13:08:53,31.7702
2024-12-11,13:08:54,31.7795
2024-12-11,13:08:55,31.7978
2024-12-11,13:08:56,31.8175
2024-12-11,13:08:57,31.8446
2024-12-11,13:08:58,31.8446
2024-12-11,13:08:59,31.8659
2024-12-11,13:09:00,31.8864
2024-12-11,13:09:01,31.9059
2024-12-11,13:09:02,31.9258
2024-12-11,13:09:03,31.9438
2024-12-11,13:09:04,31.9651
2024-12-11,13:09:05,31.984
2024-12-11,13:09:06,32.0041
2024-12-11,13:09:07,32.0264
2024-12-11,13:09:08,32.0264
2024-12-11,13:09:09,32.0457
2024-12-11,13:09:10,32.066
2024-12-11,13:09:11,32.097
2024-12-11,13:09:12,32.119
2024-12-11,13:09:13,32.14
2024-12-11,13:09:14,32.14
2024-12-11,13:09:15,32.1628
2024-12-11,13:09:16,32.1864
2024-12-11,13:09:17,32.2187
2024-12-11,13:09:18,32.2417
2024-12-11,13:09:19,32.2674
2024-12-11,13:09:20,32.2674
2024-12-11,13:09:21,32.2915
2024-12-11,13:09:22,32.3285
2024-12-11,13:09:23,32.352
2024-12-11,13:09:24,32.3762
2024-12-11,13:09:25,32.4012
2024-12-11,13:09:26,32.4012
2024-12-11,13:09:27,32.4234
2024-12-11,13:09:29,32.4481
2024-12-11,13:09:30,32.487
2024-12-11,13:09:31,32.5119
2024-12-11,13:09:32,32.5119
2024-12-11,13:09:33,32.5397
2024-12-11,13:09:34,32.566
2024-12-11,13:09:35,32.5904
2024-12-11,13:09:36,32.6294
2024-12-11,13:09:37,32.6294
2024-12-11,13:09:38,32.6573
2024-12-11,13:09:39,32.6828
2024-12-11,13:09:40,32.7108
2024-12-11,13:09:41,32.7544
2024-12-11,13:09:42,32.7544
2024-12-11,13:09:43,32.7807
2024-12-11,13:09:44,32.8071
2024-12-11,13:09:45,32.8479
2024-12-11,13:09:46,32.8619
2024-12-11,13:09:47,32.9044
2024-12-11,13:09:48,32.9044
2024-12-11,13:09:49,32.9491
2024-12-11,13:09:50,32.9636
2024-12-11,13:09:51,32.9905
2024-12-11,13:09:52,33.034
2024-12-11,13:09:53,33.0631
2024-12-11,13:09:54,33.0631
2024-12-11,13:09:55,33.106
2024-12-11,13:09:56,33.151
2024-12-11,13:09:57,33.151
2024-12-11,13:09:58,33.1807
2024-12-11,13:09:59,33.212
2024-12-11,13:10:00,33.242
2024-12-11,13:10:01,33.27
2024-12-11,13:10:02,33.3006
2024-12-11,13:10:03,33.3301
2024-12-11,13:10:04,33.3623
2024-12-11,13:10:05,33.3933
2024-12-11,13:10:06,33.4223
2024-12-11,13:10:07,33.4223
2024-12-11,13:10:08,33.4538
2024-12-11,13:10:09,33.4987
2024-12-11,13:10:10,33.5297
2024-12-11,13:10:11,33.5605
2024-12-11,13:10:12,33.5919
2024-12-11,13:10:13,33.6216
2024-12-11,13:10:14,33.6216
2024-12-11,13:10:15,33.6517
2024-12-11,13:10:16,33.7006
2024-12-11,13:10:17,33.733
2024-12-11,13:10:18,33.766
2024-12-11,13:10:19,33.7836
2024-12-11,13:10:20,33.8169
2024-12-11,13:10:21,33.8488
2024-12-11,13:10:22,33.8975
2024-12-11,13:10:24,33.931
2024-12-11,13:10:25,33.931
2024-12-11,13:10:26,33.9636
2024-12-11,13:10:27,33.9962
2024-12-11,13:10:28,34.0287
2024-12-11,13:10:29,34.064
2024-12-11,13:10:30,34.0974
2024-12-11,13:10:31,34.1302
2024-12-11,13:10:32,34.1302
2024-12-11,13:10:33,34.1645
2024-12-11,13:10:34,34.2344
2024-12-11,13:10:35,34.2511
2024-12-11,13:10:36,34.2856
2024-12-11,13:10:37,34.3193
2024-12-11,13:10:38,34.3543
2024-12-11,13:10:39,34.3543
2024-12-11,13:10:40,34.4048
2024-12-11,13:10:41,34.4435
2024-12-11,13:10:42,34.4784
2024-12-11,13:10:43,34.5103
2024-12-11,13:10:44,34.5448
2024-12-11,13:10:45,34.5448
2024-12-11,13:10:46,34.5948
2024-12-11,13:10:47,34.6288
2024-12-11,13:10:48,34.6648
2024-12-11,13:10:49,34.6993
2024-12-11,13:10:50,34.7173
2024-12-11,13:10:51,34.7711
2024-12-11,13:10:52,34.7861
2024-12-11,13:10:53,34.8388
2024-12-11,13:10:54,34.8388
2024-12-11,13:10:55,34.8748
2024-12-11,13:10:56,34.9098
2024-12-11,13:10:57,34.9463
2024-12-11,13:10:58,34.9805
2024-12-11,13:10:59,35.0173
2024-12-11,13:11:00,35.0547
2024-12-11,13:11:01,35.0929
2024-12-11,13:11:02,35.1303
2024-12-11,13:11:03,35.1712
2024-12-11,13:11:04,35.2085
2024-12-11,13:11:05,35.2085
2024-12-11,13:11:06,35.2471
2024-12-11,13:11:07,35.3088
2024-12-11,13:11:08,35.3447
2024-12-11,13:11:09,35.383
2024-12-11,13:11:10,35.4242
2024-12-11,13:11:11,35.4242
2024-12-11,13:11:12,35.4633
2024-12-11,13:11:13,35.5023
2024-12-11,13:11:14,35.541
2024-12-11,13:11:15,35.5828
2024-12-11,13:11:17,35.6213
2024-12-11,13:11:18,35.6607
2024-12-11,13:11:19,35.6607
2024-12-11,13:11:20,35.7421
2024-12-11,13:11:21,35.7841
2024-12-11,13:11:22,35.7841
2024-12-11,13:11:23,35.8462
2024-12-11,13:11:24,35.8889
2024-12-11,13:11:25,35.9297
2024-12-11,13:11:26,35.9688
2024-12-11,13:11:27,36.0111
2024-12-11,13:11:28,36.0513
2024-12-11,13:11:29,36.0936
2024-12-11,13:11:30,36.1381
2024-12-11,13:11:31,36.1589
2024-12-11,13:11:32,36.2022
2024-12-11,13:11:33,36.2686
2024-12-11,13:11:34,36.2686
2024-12-11,13:11:35,36.3142
2024-12-11,13:11:36,36.3809
2024-12-11,13:11:37,36.4244
2024-12-11,13:11:38,36.4706
2024-12-11,13:11:39,36.4706
2024-12-11,13:11:40,36.513
2024-12-11,13:11:41,36.5558
2024-12-11,13:11:42,36.6196
2024-12-11,13:11:43,36.6601
2024-12-11,13:11:44,36.7016
2024-12-11,13:11:45,36.7016
2024-12-11,13:11:46,36.7464
2024-12-11,13:11:47,36.7905
2024-12-11,13:11:48,36.857
2024-12-11,13:11:49,36.8989
2024-12-11,13:11:50,36.8989
2024-12-11,13:11:51,36.9426
2024-12-11,13:11:52,36.9873
2024-12-11,13:11:53,37.0545
2024-12-11,13:11:54,37.1022
2024-12-11,13:11:55,37.1022
2024-12-11,13:11:56,37.1444
2024-12-11,13:11:57,37.212
2024-12-11,13:11:58,37.2556
2024-12-11,13:11:59,37.3002
2024-12-11,13:12:00,37.3002
2024-12-11,13:12:01,37.344
2024-12-11,13:12:02,37.4129
2024-12-11,13:12:03,37.4129
2024-12-11,13:12:04,37.5029
2024-12-11,13:12:05,37.5473
2024-12-11,13:12:06,37.5944
2024-12-11,13:12:07,37.5944
2024-12-11,13:12:08,37.6413
2024-12-11,13:12:09,37.6907
2024-12-11,13:12:10,37.7381
2024-12-11,13:12:12,37.8058
2024-12-11,13:12:13,37.8499
2024-12-11,13:12:14,37.8499
2024-12-11,13:12:15,37.8948
2024-12-11,13:12:16,37.9384
2024-12-11,13:12:17,37.9827
2024-12-11,13:12:18,38.0276
2024-12-11,13:12:19,38.0475
2024-12-11,13:12:20,38.115
2024-12-11,13:12:21,38.1595
2024-12-11,13:12:22,38.2076
2024-12-11,13:12:23,38.2076
2024-12-11,13:12:24,38.2789
2024-12-11,13:12:25,38.3248
2024-12-11,13:12:26,38.3471
2024-12-11,13:12:27,38.3945
2024-12-11,13:12:28,38.4416
2024-12-11,13:12:29,38.4863
2024-12-11,13:12:30,38.5549
2024-12-11,13:12:31,38.6011
2024-12-11,13:12:32,38.6011
2024-12-11,13:12:33,38.6483
2024-12-11,13:12:34,38.716
2024-12-11,13:12:35,38.738
2024-12-11,13:12:36,38.8046
2024-12-11,13:12:37,38.8046
2024-12-11,13:12:38,38.8491
2024-12-11,13:12:39,38.8892
2024-12-11,13:12:40,38.9338
2024-12-11,13:12:41,38.9753
2024-12-11,13:12:42,39.0197
2024-12-11,13:12:43,39.0629
2024-12-11,13:12:44,39.1081
2024-12-11,13:12:45,39.1503
2024-12-11,13:12:46,39.1925
2024-12-11,13:12:47,39.1925
2024-12-11,13:12:48,39.2593
2024-12-11,13:12:49,39.3041
2024-12-11,13:12:50,39.3456
2024-12-11,13:12:51,39.3898
2024-12-11,13:12:52,39.4523
2024-12-11,13:12:53,39.4523
2024-12-11,13:12:54,39.4957
2024-12-11,13:12:55,39.5427
2024-12-11,13:12:56,39.6075
2024-12-11,13:12:57,39.6277
2024-12-11,13:12:58,39.6928
2024-12-11,13:12:59,39.6928
2024-12-11,13:13:00,39.7377
2024-12-11,13:13:01,39.784
2024-12-11,13:13:02,39.8253
2024-12-11,13:13:03,39.8706
2024-12-11,13:13:04,39.9368
2024-12-11,13:13:05,39.9595
2024-12-11,13:13:07,40.0028
2024-12-11,13:13:08,40.0451
2024-12-11,13:13:09,40.0858
2024-12-11,13:13:10,40.0858
2024-12-11,13:13:11,40.1528
2024-12-11,13:13:12,40.196
2024-12-11,13:13:13,40.2413
2024-12-11,13:13:14,40.284
2024-12-11,13:13:15,40.3285
2024-12-11,13:13:16,40.3285
2024-12-11,13:13:17,40.3969
2024-12-11,13:13:18,40.4431
2024-12-11,13:13:19,40.4899
2024-12-11,13:13:20,40.5371
2024-12-11,13:13:21,40.5824
2024-12-11,13:13:22,40.5824
2024-12-11,13:13:23,40.6262
2024-12-11,13:13:24,40.6731
2024-12-11,13:13:25,40.7424
2024-12-11,13:13:26,40.7863
2024-12-11,13:13:27,40.8324
2024-12-11,13:13:28,40.856
2024-12-11,13:13:29,40.9018
2024-12-11,13:13:30,40.949
2024-12-11,13:13:31,40.9975
2024-12-11,13:13:32,41.0439
2024-12-11,13:13:33,41.0439
2024-12-11,13:13:34,41.1101
2024-12-11,13:13:35,41.1549
2024-12-11,13:13:36,41.1989
2024-12-11,13:13:37,41.2451
2024-12-11,13:13:38,41.2874
2024-12-11,13:13:39,41.2874
2024-12-11,13:13:40,41.356
2024-12-11,13:13:41,41.3997
2024-12-11,13:13:42,41.4468
2024-12-11,13:13:43,41.4686
2024-12-11,13:13:44,41.5338
2024-12-11,13:13:45,41.5792
2024-12-11,13:13:46,41.6255
2024-12-11,13:13:47,41.6688
2024-12-11,13:13:48,41.6688
2024-12-11,13:13:49,41.7392
2024-12-11,13:13:50,41.7631
2024-12-11,13:13:51,41.8078
2024-12-11,13:13:52,41.8572
2024-12-11,13:13:53,41.9272
2024-12-11,13:13:54,41.9696
2024-12-11,13:13:55,41.9924
2024-12-11,13:13:56,42.0635
2024-12-11,13:13:57,42.1067
2024-12-11,13:13:58,42.1067
2024-12-11,13:13:59,42.1538
2024-12-11,13:14:01,42.2033
2024-12-11,13:14:02,42.2512
2024-12-11,13:14:03,42.297
2024-12-11,13:14:04,42.3418
2024-12-11,13:14:05,42.3869
2024-12-11,13:14:06,42.3869
2024-12-11,13:14:07,42.4344
2024-12-11,13:14:08,42.4989
2024-12-11,13:14:09,42.5435
2024-12-11,13:14:10,42.5904
2024-12-11,13:14:11,42.6354
2024-12-11,13:14:12,42.6818
2024-12-11,13:14:13,42.6818
2024-12-11,13:14:14,42.7316
2024-12-11,13:14:15,42.8049
2024-12-11,13:14:16,42.8533
2024-12-11,13:14:17,42.8993
2024-12-11,13:14:18,42.9469
2024-12-11,13:14:19,42.9469
2024-12-11,13:14:20,43.039
2024-12-11,13:14:21,43.0874
2024-12-11,13:14:22,43.0874
2024-12-11,13:14:23,43.1345
2024-12-11,13:14:24,43.1791
2024-12-11,13:14:25,43.2263
2024-12-11,13:14:26,43.2936
2024-12-11,13:14:27,43.2936
2024-12-11,13:14:28,43.3393
2024-12-11,13:14:29,43.4306
2024-12-11,13:14:30,43.4306
2024-12-11,13:14:31,43.4814
2024-12-11,13:14:32,43.5296
2024-12-11,13:14:33,43.578
2024-12-11,13:14:34,43.578
2024-12-11,13:14:35,43.6963
2024-12-11,13:14:36,43.6963
2024-12-11,13:14:37,43.7452
2024-12-11,13:14:38,43.7904
2024-12-11,13:14:39,43.8361
2024-12-11,13:14:40,43.8361
2024-12-11,13:14:41,43.9049
2024-12-11,13:14:42,43.952
2024-12-11,13:14:43,43.9975
2024-12-11,13:14:44,44.0206
2024-12-11,13:14:45,44.0648
2024-12-11,13:14:46,44.1346
2024-12-11,13:14:47,44.178
2024-12-11,13:14:48,44.178
2024-12-11,13:14:49,44.2481
2024-12-11,13:14:50,44.2939
2024-12-11,13:14:51,44.3182
2024-12-11,13:14:52,44.3886
2024-12-11,13:14:54,44.435
2024-12-11,13:14:55,44.435
2024-12-11,13:14:56,44.5018
2024-12-11,13:14:57,44.526
2024-12-11,13:14:58,44.5719
2024-12-11,13:14:59,44.6348
2024-12-11,13:15:00,44.6557
2024-12-11,13:15:01,44.7208
2024-12-11,13:15:02,44.7208
2024-12-11,13:15:03,44.7658
2024-12-11,13:15:04,44.8315
2024-12-11,13:15:05,44.8529
2024-12-11,13:15:06,44.8967
2024-12-11,13:15:07,44.9648
2024-12-11,13:15:08,44.9648
2024-12-11,13:15:09,45.032
2024-12-11,13:15:10,45.0538
2024-12-11,13:15:11,45.0957
2024-12-11,13:15:12,45.1407
2024-12-11,13:15:13,45.1858
2024-12-11,13:15:14,45.2312
2024-12-11,13:15:15,45.2753
2024-12-11,13:15:16,45.348
2024-12-11,13:15:17,45.348
2024-12-11,13:15:18,45.3914
2024-12-11,13:15:19,45.436
2024-12-11,13:15:20,45.4805
2024-12-11,13:15:21,45.5248
2024-12-11,13:15:22,45.5703
2024-12-11,13:15:23,45.6427
2024-12-11,13:15:24,45.6638
2024-12-11,13:15:25,45.6638
2024-12-11,13:15:26,45.7323
2024-12-11,13:15:27,45.7785
2024-12-11,13:15:28,45.8232
2024-12-11,13:15:29,45.8687
2024-12-11,13:15:30,45.9382
2024-12-11,13:15:31,45.9382
2024-12-11,13:15:32,45.9847
2024-12-11,13:15:33,46.027
2024-12-11,13:15:34,46.0743
