Timestamp.abs;Timestamp.first;Timestamp.last;Sampling.min;Sampling.max;Any flag;Fault A flag;Fault B flag;Temperature;Humidity;Gate A.Top.mean;Gate A.Top.std;Gate A.Base.mean;Gate A.Base.std;Gate A.AI Freq mean;Gate A.AI Freq std;Gate A.Flags sum;Gate B.Top.mean;Gate B.Top.std;Gate B.Base.mean;Gate B.Base.std;Gate B.AI Freq mean;Gate B.AI Freq std;Gate B.Flags sum;Fault A.Pulse Width.max;Fault A.Pulse Width.min;Fault B.Pulse Width.max;Fault B.Pulse Width.min;Voltage.mean;Voltage.std;Current.mean;Current.std
2024-09-03 09:39:00.771;250.65000;266.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;26.147969;49.900000;14.813698;556.19296m;-2.8485176;149.24110m;10.000113k;543.26962m;0.0000000;15.141584;575.23197m;-3.0906339;157.65950m;10.000109k;523.21678m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863487;506.34014u;327.10397m;20.794529u
2024-09-03 09:39:16.221;266.10000;281.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;25.910310;49.800000;14.803015;566.63441m;-2.8493531;153.04522m;10.000121k;586.27469m;0.0000000;15.130387;577.11590m;-3.0943752;162.05795m;10.000115k;554.50912m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863502;508.10297u;327.16111m;21.501943u
2024-09-03 09:39:31.771;281.65000;297.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;25.674714;49.500000;14.798778;557.78039m;-2.8482770;152.33218m;10.000109k;526.19984m;0.0000000;15.135934;567.69765m;-3.0951005;162.47074m;10.000112k;536.57638m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863565;502.54615u;327.19305m;14.647699u
2024-09-03 09:39:47.221;297.10000;312.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;25.314506;49.500000;14.807194;565.41327m;-2.8525331;152.30077m;10.000107k;536.78255m;0.0000000;15.134742;582.46565m;-3.0988929;161.29098m;10.000103k;515.55789m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863577;514.93552u;327.14061m;27.344260u
2024-09-03 09:40:02.771;312.65000;328.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;24.867644;49.400000;14.801934;555.26710m;-2.8528057;152.53766m;10.000113k;543.17933m;0.0000000;15.131105;566.83579m;-3.0995432;162.27906m;10.000116k;556.20082m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863514;510.59694u;327.19170m;23.165968u
2024-09-03 09:40:18.221;328.10000;343.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;24.348634;49.400000;14.802015;550.17597m;-2.8550226;151.91118m;10.000114k;550.97975m;0.0000000;15.132235;569.15642m;-3.1021701;161.33678m;10.000115k;556.41907m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863595;510.20462u;327.17384m;20.863314u
2024-09-03 09:40:33.771;343.65000;359.19999;100.00000k;100.00000k;FALSE;FALSE;FALSE;23.836468;49.300000;14.803337;560.59724m;-2.8577001;152.05581m;10.000115k;556.40765m;0.0000000;15.131777;569.99078m;-3.1058153;161.60552m;10.000108k;524.57324m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863693;503.81885u;327.17310m;17.406676u
2024-09-03 09:40:49.321;359.20000;374.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;23.427389;49.300000;14.803447;562.66834m;-2.8600411;152.02364m;10.000111k;537.80295m;0.0000000;15.131712;575.64846m;-3.1076533;161.36152m;10.000111k;537.75679m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863593;534.22711u;327.23522m;37.378857u
2024-09-03 09:41:04.821;374.70000;390.24999;100.00000k;100.00000k;FALSE;FALSE;FALSE;22.983923;49.200000;14.802744;555.76172m;-2.8619192;151.59460m;10.000108k;526.52902m;0.0000000;15.131404;570.45782m;-3.1098547;161.00051m;10.000114k;549.05035m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863562;518.72642u;327.25563m;28.092051u
2024-09-03 09:41:20.371;390.25000;405.89999;100.00000k;100.00000k;FALSE;FALSE;FALSE;22.551678;49.200000;14.797657;559.56961m;-2.8627736;151.24832m;10.000119k;553.87146m;0.0000000;15.126478;576.14162m;-3.1115525;160.68541m;10.000123k;564.61245m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863594;515.51760u;327.29157m;27.659631u
2024-09-03 09:41:36.021;405.90000;421.49999;100.00000k;100.00000k;FALSE;FALSE;FALSE;22.104711;49.200000;14.809835;560.63093m;-2.8673485;151.87425m;10.000113k;542.90659m;0.0000000;15.133396;574.03029m;-3.1158023;160.61396m;10.000111k;539.13053m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863576;516.39364u;327.37367m;24.144580u
2024-09-03 09:41:51.621;421.50000;436.94999;100.00000k;100.00000k;FALSE;FALSE;FALSE;21.714706;49.100000;14.803025;556.88965m;-2.8669988;151.67445m;10.000109k;526.22549m;0.0000000;15.132012;569.94076m;-3.1168184;161.23031m;10.000108k;520.46999m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863583;523.15980u;327.43524m;21.641624u
2024-09-03 09:42:07.071;436.95000;452.39999;100.00000k;100.00000k;FALSE;FALSE;FALSE;21.277280;49.000000;14.801765;554.91411m;-2.8678631;151.58094m;10.000118k;568.85356m;0.0000000;15.130763;569.02370m;-3.1186510;161.23878m;10.000113k;543.16756m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863556;514.50961u;327.48001m;19.567426u
2024-09-03 09:42:22.521;452.40000;467.94999;100.00000k;100.00000k;FALSE;FALSE;FALSE;20.823254;48.900000;14.792722;564.16878m;-2.8695262;155.05220m;10.000121k;579.20040m;0.0000000;15.122314;573.36000m;-3.1229039;164.95477m;10.000111k;536.00574m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863466;522.86454u;327.51047m;15.498777u
2024-09-03 09:42:38.071;467.95000;483.49999;100.00000k;100.00000k;FALSE;FALSE;FALSE;20.416584;48.800000;14.800014;549.83794m;-2.8710232;150.95553m;10.000118k;566.98602m;0.0000000;15.130568;565.78279m;-3.1246050;161.37949m;10.000108k;518.08051m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863538;496.95710u;327.49461m;25.967975u
2024-09-03 09:42:53.621;483.50000;499.14999;100.00000k;100.00000k;FALSE;FALSE;FALSE;19.947435;48.700000;14.804368;558.70502m;-2.8747498;151.13020m;10.000129k;601.45941m;0.0000000;15.129764;571.91154m;-3.1256204;160.53055m;10.000124k;578.56889m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863641;521.22426u;327.56054m;62.506201u
2024-09-03 09:43:09.271;499.15000;514.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;19.473011;48.700000;14.790810;560.44368m;-2.8736365;154.54051m;10.000106k;509.89658m;0.0000000;15.122580;573.39079m;-3.1278207;165.22050m;10.000110k;524.87996m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863583;518.62944u;327.62871m;18.037833u
2024-09-03 09:43:24.821;514.70000;530.14999;100.00000k;100.00000k;FALSE;FALSE;FALSE;18.917768;48.600000;14.797638;545.34894m;-2.8753252;151.15741m;10.000117k;562.50957m;0.0000000;15.129121;561.34903m;-3.1300972;161.76227m;10.000116k;558.11784m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863648;504.08429u;327.59970m;17.846663u
2024-09-03 09:43:40.271;530.15000;545.74999;100.00000k;100.00000k;FALSE;FALSE;FALSE;18.479606;48.600000;14.802541;556.40523m;-2.8788776;150.90996m;10.000120k;560.08197m;0.0000000;15.128860;572.41697m;-3.1321223;160.48667m;10.000118k;547.27337m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863677;514.26309u;327.61191m;17.141590u
2024-09-03 09:43:55.871;545.75000;561.34999;100.00000k;100.00000k;FALSE;FALSE;FALSE;18.053907;48.600000;14.789408;559.98600m;-2.8793356;153.90314m;10.000106k;509.12387m;0.0000000;15.121788;570.37530m;-3.1369219;165.05389m;10.000115k;557.46315m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863501;509.09618u;327.64675m;14.411730u
2024-09-03 09:44:11.471;561.35000;576.89999;100.00000k;100.00000k;FALSE;FALSE;FALSE;17.583831;48.600000;14.800724;551.49970m;-2.8828599;151.41070m;10.000122k;566.17302m;0.0000000;15.127114;568.40655m;-3.1371486;160.90203m;10.000130k;596.72028m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863459;506.45746u;327.66453m;15.406181u
2024-09-03 09:44:27.021;576.90000;592.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;17.071752;48.700000;14.789283;558.37033m;-2.8818559;153.33605m;10.000108k;522.02083m;0.0000000;15.122982;568.39344m;-3.1408573;164.83459m;10.000113k;543.89791m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863548;512.37227u;327.68946m;20.961200u
2024-09-03 09:44:42.671;592.55000;608.14999;100.00000k;100.00000k;FALSE;FALSE;FALSE;16.631477;48.800000;14.799491;534.72407m;-2.8860325;151.94680m;10.000118k;549.31460m;0.0000000;15.128406;563.00044m;-3.1409015;161.66648m;10.000120k;547.74020m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863569;501.12591u;327.73624m;19.124696u
2024-09-03 09:44:58.271;608.15000;623.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;16.196438;48.700000;14.788534;554.68537m;-2.8856789;154.76221m;10.000110k;518.29332m;0.0000000;15.120030;567.37007m;-3.1451800;165.56342m;10.000119k;576.07254m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863563;509.38931u;327.79484m;16.682096u
2024-09-03 09:45:13.821;623.70000;639.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;15.775106;48.700000;14.790925;547.86561m;-2.8881395;152.75428m;10.000120k;560.09328m;0.0000000;15.120763;572.94721m;-3.1452278;162.39792m;10.000126k;586.34855m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863480;519.46766u;327.79598m;17.463168u
2024-09-03 09:45:29.421;639.30000;654.74999;100.00000k;100.00000k;FALSE;FALSE;FALSE;15.315076;48.600000;14.789375;550.92900m;-2.8902749;152.78773m;10.000122k;569.15754m;0.0000000;15.121444;563.68255m;-3.1510262;164.97801m;10.000123k;568.00854m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863406;508.74090u;327.86296m;50.615448u
2024-09-03 09:45:44.871;654.75000;670.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;14.847421;48.600000;14.795385;551.27964m;-2.8916838;152.92767m;10.000106k;510.95510m;0.0000000;15.124543;566.83671m;-3.1495399;162.34460m;10.000115k;548.26981m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863268;520.44998u;327.93368m;17.116193u
2024-09-03 09:46:00.421;670.30000;685.89999;100.00000k;100.00000k;FALSE;FALSE;FALSE;14.338581;48.600000;14.797663;550.41589m;-2.8972048;151.92382m;10.000114k;531.70182m;0.0000000;15.125140;563.11601m;-3.1552085;163.54055m;10.000127k;590.52013m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863426;502.58029u;327.95681m;16.335500u
2024-09-03 09:46:16.021;685.90000;701.59999;100.00000k;100.00000k;FALSE;FALSE;FALSE;13.834680;48.600000;14.782158;550.26515m;-2.8953798;153.46075m;10.000123k;570.80120m;0.0000000;15.113691;566.35776m;-3.1556049;165.08850m;10.000129k;592.62399m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863371;515.27763u;327.98834m;15.121807u
2024-09-03 09:46:31.721;701.60000;717.14999;100.00000k;100.00000k;FALSE;FALSE;FALSE;13.321446;48.600000;14.793477;552.27576m;-2.8995669;153.92070m;10.000106k;510.95510m;0.0000000;15.125402;562.60878m;-3.1599282;165.33446m;10.000114k;549.06245m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863455;509.45684u;327.97661m;24.244270u
2024-09-03 09:46:47.271;717.15000;732.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;12.855166;48.400000;14.796994;546.32762m;-2.9018046;150.41745m;10.000116k;538.12001m;0.0000000;15.125466;562.83804m;-3.1600545;160.68789m;10.000121k;562.74504m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863343;504.77261u;328.02098m;40.126078u
2024-09-03 09:47:02.821;732.70000;748.24999;100.00000k;100.00000k;FALSE;FALSE;FALSE;12.416382;48.300000;14.782998;551.53728m;-2.9029485;154.25652m;10.000121k;561.79550m;0.0000000;15.111449;568.32561m;-3.1642663;165.66820m;10.000116k;541.07611m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863289;516.96215u;328.09626m;18.286760u
2024-09-03 09:47:18.371;748.25000;763.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;11.945054;48.300000;14.795104;545.48186m;-2.9060659;151.49259m;10.000117k;557.72746m;0.0000000;15.128220;559.36939m;-3.1652754;162.74134m;10.000120k;571.52528m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863373;496.63343u;328.06971m;19.160346u
2024-09-03 09:47:33.421;763.30000;778.74999;100.00000k;100.00000k;FALSE;FALSE;FALSE;11.420981;48.300000;14.779851;552.74143m;-2.9075534;154.21499m;10.000120k;553.00481m;0.0000000;15.109057;568.38234m;-3.1693676;165.97935m;10.000129k;600.17548m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863163;499.55455u;328.06553m;14.681684u
2024-09-03 09:47:48.871;778.75000;794.19999;100.00000k;100.00000k;FALSE;FALSE;FALSE;10.846382;48.400000;14.790984;550.31575m;-2.9106192;154.06197m;10.000108k;518.34913m;0.0000000;15.123867;561.29421m;-3.1721482;165.91970m;10.000118k;550.86485m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863123;527.80739u;328.06877m;16.048350u
2024-09-03 09:48:04.321;794.20000;809.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;10.403472;48.400000;14.794839;542.75050m;-2.9125876;150.66269m;10.000126k;582.21975m;0.0000000;15.123248;558.92831m;-3.1715380;161.39242m;10.000127k;587.26099m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863177;502.77572u;328.11135m;17.166460u
2024-09-03 09:48:19.771;809.65000;825.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;9.8290459;48.400000;14.783463;554.64427m;-2.9147039;154.42531m;10.000116k;540.70454m;0.0000000;15.110733;568.15492m;-3.1761956;166.15110m;10.000118k;546.30795m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863174;520.84820u;328.28303m;94.112037u
2024-09-03 09:48:35.221;825.10000;840.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;9.3720183;48.400000;14.784854;544.78147m;-2.9151869;153.81525m;10.000107k;512.52743m;0.0000000;15.120294;562.95429m;-3.1775764;166.47557m;10.000120k;565.70762m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.863056;533.85434u;328.39769m;25.761961u
2024-09-03 09:48:50.671;840.55000;855.99999;100.00000k;100.00000k;FALSE;FALSE;FALSE;8.8719902;48.400000;14.785728;554.10941m;-2.9184992;153.26025m;10.000119k;556.65965m;0.0000000;15.114877;568.50626m;-3.1789014;164.42712m;10.000125k;584.88063m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862978;507.39026u;328.45307m;23.786700u
2024-09-03 09:49:06.121;856.00000;871.49999;100.00000k;100.00000k;FALSE;FALSE;FALSE;8.4731796;48.300000;14.792521;539.38327m;-2.9217846;151.19288m;10.000121k;562.67807m;0.0000000;15.121472;554.58311m;-3.1820374;162.78909m;10.000126k;581.44341m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862945;503.80391u;328.49852m;20.824017u
2024-09-03 09:49:21.621;871.50000;886.94999;100.00000k;100.00000k;FALSE;FALSE;FALSE;8.0265113;48.300000;14.784540;552.00853m;-2.9238919;154.21461m;10.000120k;556.29687m;0.0000000;15.112879;561.67568m;-3.1862669;165.93118m;10.000127k;587.26099m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862895;527.61648u;328.52878m;14.094806u
2024-09-03 09:49:37.071;886.95000;902.39999;100.00000k;100.00000k;FALSE;FALSE;FALSE;7.5764585;48.300000;14.778186;545.59471m;-2.9242481;154.12980m;10.000116k;540.77804m;0.0000000;15.108469;560.80483m;-3.1873654;166.34341m;10.000119k;551.84806m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862766;511.37273u;328.57156m;16.759891u
2024-09-03 09:49:52.521;902.40000;917.84999;100.00000k;100.00000k;FALSE;FALSE;FALSE;7.0658973;48.300000;14.786929;545.94809m;-2.9270140;153.45659m;10.000112k;536.60554m;0.0000000;15.120901;559.29802m;-3.1895259;165.74274m;10.000113k;545.24438m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862774;518.45236u;328.58446m;14.013923u
2024-09-03 09:50:07.971;917.85000;933.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;6.5849885;48.300000;14.783639;548.63152m;-2.9299686;154.08293m;10.000119k;551.84806m;0.0000000;15.113097;562.44270m;-3.1918535;166.29995m;10.000123k;561.41182m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862793;522.25702u;328.61747m;18.831020u
2024-09-03 09:50:23.421;933.30000;948.74999;100.00000k;100.00000k;FALSE;FALSE;FALSE;6.1028965;48.400000;14.783373;549.16801m;-2.9302739;152.38012m;10.000122k;560.69232m;0.0000000;15.112879;564.20636m;-3.1909230;162.88102m;10.000112k;522.71424m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862653;509.02484u;328.66182m;20.696220u
2024-09-03 09:50:38.871;948.75000;964.19999;100.00000k;100.00000k;FALSE;FALSE;FALSE;5.5401517;48.400000;14.787822;542.01679m;-2.9360038;152.11637m;10.000115k;533.17104m;0.0000000;15.116881;554.52038m;-3.1969393;164.45875m;10.000116k;536.80092m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862775;505.71633u;328.71940m;19.133418u
2024-09-03 09:50:54.321;964.20000;979.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;5.0078442;48.400000;14.785051;541.97455m;-2.9380155;153.99884m;10.000116k;538.79935m;0.0000000;15.114234;559.17150m;-3.1999112;166.06464m;10.000118k;544.27637m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862590;501.31007u;328.76812m;18.618062u
2024-09-03 09:51:09.771;979.65000;995.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;4.5355169;48.400000;14.781680;546.66454m;-2.9400688;154.11176m;10.000116k;539.73399m;0.0000000;15.110001;560.04404m;-3.2022927;166.07714m;10.000122k;567.32478m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862615;515.11380u;328.80500m;21.359529u
2024-09-03 09:51:25.221;995.10000;1.0105500k;100.00000k;100.00000k;FALSE;FALSE;FALSE;3.9813203;48.400000;14.781318;549.31247m;-2.9423264;154.09893m;10.000115k;526.65414m;0.0000000;15.109174;558.49657m;-3.2053684;166.10840m;10.000124k;576.01249m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862638;522.87588u;328.78977m;25.624741u
2024-09-03 09:51:40.671;1.0105500k;1.0260000k;100.00000k;100.00000k;FALSE;FALSE;FALSE;3.4050147;48.400000;14.779506;541.64968m;-2.9444423;154.35287m;10.000120k;559.13231m;0.0000000;15.108549;556.37006m;-3.2076064;166.57503m;10.000120k;557.29003m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862627;506.57466u;328.83903m;43.711967u
2024-09-03 09:51:56.121;1.0260000k;1.0414500k;100.00000k;100.00000k;FALSE;FALSE;FALSE;2.8525665;48.300000;14.778769;543.63978m;-2.9469254;153.92304m;10.000122k;562.66449m;0.0000000;15.108204;556.69180m;-3.2093003;166.25996m;10.000111k;512.71357m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862680;518.23139u;328.97911m;25.409723u
2024-09-03 09:52:11.571;1.0414500k;1.0569000k;100.00000k;100.00000k;FALSE;FALSE;FALSE;2.4078910;48.300000;14.779589;549.38541m;-2.9497948;153.44176m;10.000112k;518.58620m;0.0000000;15.108585;561.18816m;-3.2114103;165.83874m;10.000116k;536.73878m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.862580;498.75901u;329.05968m;19.775450u
