Timestamp.abs;Timestamp.first;Timestamp.last;Sampling.min;Sampling.max;Any flag;Fault A flag;Fault B flag;Temperature;Humidity;Gate A.Top.mean;Gate A.Top.std;Gate A.Base.mean;Gate A.Base.std;Gate A.AI Freq mean;Gate A.AI Freq std;Gate A.Flags sum;Gate B.Top.mean;Gate B.Top.std;Gate B.Base.mean;Gate B.Base.std;Gate B.AI Freq mean;Gate B.AI Freq std;Gate B.Flags sum;Fault A.Pulse Width.max;Fault A.Pulse Width.min;Fault B.Pulse Width.max;Fault B.Pulse Width.min;Voltage.mean;Voltage.std;Current.mean;Current.std
2024-09-03 09:38:14.021;203.90000;219.49999;100.00000k;100.00000k;FALSE;FALSE;FALSE;26.844201;50.100000;14.834803;553.48580m;-3.1496703;132.99477m;10.000109k;528.44459m;0.0000000;15.049702;546.11360m;-3.0993044;131.55064m;10.000112k;541.75096m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852539;517.19507u;329.18832m;22.244645u
2024-09-03 09:38:29.621;219.50000;235.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;26.497247;49.900000;14.825295;554.88541m;-3.1495784;134.66158m;10.000106k;533.97544m;0.0000000;15.047877;550.79454m;-3.0999368;132.23782m;10.000098k;499.02336m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852410;516.15894u;329.21196m;41.904452u
2024-09-03 09:38:45.221;235.10000;250.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;26.258619;50.000000;14.826254;568.53921m;-3.1506749;132.52370m;10.000117k;563.53460m;0.0000000;15.042275;557.50841m;-3.1019358;130.35554m;10.000116k;557.11086m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852421;528.72969u;329.21532m;13.725032u
2024-09-03 09:39:00.671;250.55000;265.99999;100.00000k;100.00000k;FALSE;FALSE;FALSE;26.147969;49.900000;14.834986;552.58360m;-3.1563955;133.21924m;10.000112k;537.66825m;0.0000000;15.050671;547.52184m;-3.1065425;131.25825m;10.000109k;526.27693m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852478;524.17241u;329.23623m;12.077949u
2024-09-03 09:39:16.121;266.00000;281.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;25.910310;49.800000;14.822952;559.69794m;-3.1558510;134.64440m;10.000110k;529.28903m;0.0000000;15.039987;552.51551m;-3.1069837;132.48173m;10.000116k;562.74099m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852348;532.41778u;329.27292m;15.135316u
2024-09-03 09:39:31.671;281.55000;296.99999;100.00000k;100.00000k;FALSE;FALSE;FALSE;25.674714;49.500000;14.827388;555.10204m;-3.1571360;134.18251m;10.000094k;470.74161m;0.0000000;15.048248;542.03261m;-3.1068138;132.18114m;10.000109k;545.04487m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852414;526.65342u;329.41491m;20.426464u
2024-09-03 09:39:47.121;297.00000;312.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;25.314506;49.500000;14.826799;558.42234m;-3.1596335;134.46724m;10.000111k;539.95090m;0.0000000;15.045015;558.06688m;-3.1086108;131.93191m;10.000111k;536.92669m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852373;516.65978u;329.45691m;17.941617u
2024-09-03 09:40:02.671;312.55000;327.99999;100.00000k;100.00000k;FALSE;FALSE;FALSE;24.867644;49.400000;14.825131;560.18199m;-3.1592271;131.66348m;10.000112k;537.60607m;0.0000000;15.040490;531.86813m;-3.1091855;132.06675m;10.000118k;570.68451m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852394;525.57405u;329.49366m;14.698136u
2024-09-03 09:40:18.121;328.00000;343.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;24.348634;49.400000;14.825935;556.68204m;-3.1622765;132.02309m;10.000121k;587.22921m;0.0000000;15.042080;529.72446m;-3.1111592;130.64252m;10.000115k;556.41958m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852376;526.67434u;329.52956m;16.202006u
2024-09-03 09:40:33.671;343.55000;359.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;23.836468;49.300000;14.825872;553.92868m;-3.1658533;134.09932m;10.000111k;538.97349m;0.0000000;15.044177;546.81676m;-3.1152983;132.44700m;10.000116k;559.78966m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852376;534.15669u;329.52368m;36.223656u
2024-09-03 09:40:49.221;359.10000;374.59999;100.00000k;100.00000k;FALSE;FALSE;FALSE;23.427389;49.300000;14.826110;556.17536m;-3.1679360;134.02654m;10.000115k;552.05199m;0.0000000;15.044421;551.54089m;-3.1169078;132.06693m;10.000114k;549.89993m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852375;511.14441u;329.57127m;22.604497u
2024-09-03 09:41:04.721;374.60000;390.14999;100.00000k;100.00000k;FALSE;FALSE;FALSE;22.983923;49.200000;14.826093;553.50850m;-3.1714498;135.59791m;10.000112k;543.48479m;0.0000000;15.044558;545.49871m;-3.1204644;132.76333m;10.000112k;541.57772m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852324;535.66136u;329.57610m;16.591112u
