Data,Timestamp,Temperature
2024-12-11,16:09:06,29.1135
2024-12-11,16:09:07,29.1144
2024-12-11,16:09:08,29.1135
2024-12-11,16:09:09,29.1019
2024-12-11,16:09:10,29.0798
2024-12-11,16:09:11,29.0507
2024-12-11,16:09:12,29.0507
2024-12-11,16:09:13,29.0233
2024-12-11,16:09:14,28.9809
2024-12-11,16:09:15,28.9525
2024-12-11,16:09:16,28.9298
2024-12-11,16:09:17,28.9086
2024-12-11,16:09:18,28.8908
2024-12-11,16:09:19,28.8755
2024-12-11,16:09:20,28.8755
2024-12-11,16:09:21,28.8642
2024-12-11,16:09:22,28.8558
2024-12-11,16:09:23,28.8493
2024-12-11,16:09:24,28.845
2024-12-11,16:09:25,28.8444
2024-12-11,16:09:26,28.844
2024-12-11,16:09:28,28.844
2024-12-11,16:09:29,28.8465
2024-12-11,16:09:30,28.8524
2024-12-11,16:09:31,28.8611
2024-12-11,16:09:32,28.8675
2024-12-11,16:09:33,28.8675
2024-12-11,16:09:34,28.8769
2024-12-11,16:09:35,28.8871
2024-12-11,16:09:36,28.9026
2024-12-11,16:09:37,28.9139
2024-12-11,16:09:38,28.9268
2024-12-11,16:09:39,28.9361
2024-12-11,16:09:40,28.9389
2024-12-11,16:09:41,28.9381
2024-12-11,16:09:42,28.9362
2024-12-11,16:09:43,28.9362
2024-12-11,16:09:44,28.9296
2024-12-11,16:09:45,28.9176
2024-12-11,16:09:46,28.9128
2024-12-11,16:09:47,28.9064
2024-12-11,16:09:48,28.9028
2024-12-11,16:09:49,28.9009
2024-12-11,16:09:50,28.9009
2024-12-11,16:09:51,28.9009
2024-12-11,16:09:52,28.9009
2024-12-11,16:09:53,28.9055
2024-12-11,16:09:54,28.9055
2024-12-11,16:09:55,28.9125
2024-12-11,16:09:56,28.9155
2024-12-11,16:09:57,28.9219
2024-12-11,16:09:58,28.9288
2024-12-11,16:09:59,28.9367
2024-12-11,16:10:00,28.9465
2024-12-11,16:10:01,28.9568
2024-12-11,16:10:02,28.9656
2024-12-11,16:10:03,28.9788
2024-12-11,16:10:04,28.9788
2024-12-11,16:10:05,28.9978
2024-12-11,16:10:06,29.0086
2024-12-11,16:10:07,29.0227
2024-12-11,16:10:08,29.0362
2024-12-11,16:10:09,29.0518
2024-12-11,16:10:10,29.0518
2024-12-11,16:10:11,29.0723
2024-12-11,16:10:13,29.1013
2024-12-11,16:10:14,29.1152
2024-12-11,16:10:15,29.1152
2024-12-11,16:10:16,29.1313
2024-12-11,16:10:17,29.1457
2024-12-11,16:10:18,29.1681
2024-12-11,16:10:19,29.1821
2024-12-11,16:10:20,29.1821
2024-12-11,16:10:21,29.2
2024-12-11,16:10:22,29.2217
2024-12-11,16:10:23,29.2284
2024-12-11,16:10:24,29.253
2024-12-11,16:10:25,29.2701
2024-12-11,16:10:26,29.2701
2024-12-11,16:10:27,29.2852
2024-12-11,16:10:28,29.3025
2024-12-11,16:10:29,29.3184
2024-12-11,16:10:30,29.3434
2024-12-11,16:10:31,29.3594
2024-12-11,16:10:32,29.3749
2024-12-11,16:10:33,29.3827
2024-12-11,16:10:34,29.3993
2024-12-11,16:10:35,29.3993
2024-12-11,16:10:36,29.4369
2024-12-11,16:10:37,29.4522
2024-12-11,16:10:38,29.4707
2024-12-11,16:10:39,29.4866
2024-12-11,16:10:41,29.5036
2024-12-11,16:10:42,29.5209
2024-12-11,16:10:43,29.5375
2024-12-11,16:10:44,29.5562
2024-12-11,16:10:45,29.5562
2024-12-11,16:10:46,29.5808
2024-12-11,16:10:47,29.5991
2024-12-11,16:10:48,29.6181
2024-12-11,16:10:49,29.6356
2024-12-11,16:10:50,29.6356
2024-12-11,16:10:51,29.6547
2024-12-11,16:10:52,29.6794
2024-12-11,16:10:53,29.6985
2024-12-11,16:10:54,29.7172
2024-12-11,16:10:55,29.7363
2024-12-11,16:10:56,29.7547
2024-12-11,16:10:57,29.773
2024-12-11,16:10:58,29.7888
2024-12-11,16:10:59,29.8082
2024-12-11,16:11:00,29.8082
2024-12-11,16:11:01,29.8366
2024-12-11,16:11:02,29.8471
2024-12-11,16:11:03,29.8641
2024-12-11,16:11:04,29.8831
2024-12-11,16:11:06,29.9004
2024-12-11,16:11:07,29.9202
2024-12-11,16:11:08,29.9381
2024-12-11,16:11:09,29.9675
2024-12-11,16:11:10,29.9768
2024-12-11,16:11:11,29.9956
2024-12-11,16:11:12,30.0241
2024-12-11,16:11:13,30.0451
2024-12-11,16:11:14,30.0637
2024-12-11,16:11:15,30.0745
2024-12-11,16:11:16,30.0945
2024-12-11,16:11:18,30.1257
2024-12-11,16:11:19,30.1463
2024-12-11,16:11:20,30.1463
2024-12-11,16:11:21,30.1787
2024-12-11,16:11:22,30.1897
2024-12-11,16:11:23,30.2118
2024-12-11,16:11:24,30.2444
2024-12-11,16:11:25,30.2669
2024-12-11,16:11:26,30.2669
2024-12-11,16:11:27,30.29
2024-12-11,16:11:28,30.315
2024-12-11,16:11:29,30.3395
2024-12-11,16:11:30,30.375
2024-12-11,16:11:31,30.397
2024-12-11,16:11:32,30.397
2024-12-11,16:11:33,30.4318
2024-12-11,16:11:34,30.4571
2024-12-11,16:11:35,30.4822
2024-12-11,16:11:36,30.508
2024-12-11,16:11:37,30.508
2024-12-11,16:11:38,30.5448
2024-12-11,16:11:39,30.5684
2024-12-11,16:11:40,30.5927
2024-12-11,16:11:41,30.5927
2024-12-11,16:11:42,30.62
2024-12-11,16:11:43,30.659
2024-12-11,16:11:44,30.6852
2024-12-11,16:11:45,30.7114
2024-12-11,16:11:46,30.7371
2024-12-11,16:11:47,30.7371
2024-12-11,16:11:48,30.761
2024-12-11,16:11:49,30.8026
2024-12-11,16:11:50,30.8026
2024-12-11,16:11:51,30.8564
2024-12-11,16:11:52,30.8818
2024-12-11,16:11:53,30.8818
2024-12-11,16:11:54,30.9236
2024-12-11,16:11:55,30.9538
2024-12-11,16:11:56,30.9826
2024-12-11,16:11:57,31.0097
2024-12-11,16:11:58,31.0379
2024-12-11,16:11:59,31.0662
2024-12-11,16:12:00,31.0967
2024-12-11,16:12:01,31.0967
2024-12-11,16:12:02,31.1265
2024-12-11,16:12:03,31.1541
2024-12-11,16:12:04,31.1854
2024-12-11,16:12:05,31.2287
2024-12-11,16:12:06,31.2604
2024-12-11,16:12:07,31.2895
2024-12-11,16:12:08,31.2895
2024-12-11,16:12:09,31.3193
2024-12-11,16:12:10,31.3496
2024-12-11,16:12:11,31.3953
2024-12-11,16:12:12,31.4232
2024-12-11,16:12:13,31.4232
2024-12-11,16:12:15,31.4535
2024-12-11,16:12:16,31.4987
2024-12-11,16:12:17,31.5143
2024-12-11,16:12:18,31.5596
2024-12-11,16:12:19,31.5929
2024-12-11,16:12:20,31.6258
2024-12-11,16:12:21,31.6564
2024-12-11,16:12:22,31.6564
2024-12-11,16:12:23,31.6872
2024-12-11,16:12:24,31.7182
2024-12-11,16:12:25,31.7518
2024-12-11,16:12:26,31.7854
2024-12-11,16:12:27,31.8352
2024-12-11,16:12:28,31.8508
2024-12-11,16:12:29,31.8823
2024-12-11,16:12:30,31.9164
2024-12-11,16:12:31,31.9164
2024-12-11,16:12:32,31.9643
2024-12-11,16:12:33,31.996
2024-12-11,16:12:34,32.0293
2024-12-11,16:12:35,32.0443
2024-12-11,16:12:36,32.0764
2024-12-11,16:12:37,32.0764
2024-12-11,16:12:38,32.1248
2024-12-11,16:12:39,32.1576
2024-12-11,16:12:40,32.1918
2024-12-11,16:12:41,32.2238
2024-12-11,16:12:42,32.2581
2024-12-11,16:12:43,32.2926
2024-12-11,16:12:44,32.2926
2024-12-11,16:12:45,32.3422
2024-12-11,16:12:46,32.3755
2024-12-11,16:12:47,32.4102
2024-12-11,16:12:48,32.4443
2024-12-11,16:12:49,32.4631
2024-12-11,16:12:50,32.514
2024-12-11,16:12:51,32.5477
2024-12-11,16:12:52,32.5808
2024-12-11,16:12:53,32.6189
2024-12-11,16:12:54,32.6532
2024-12-11,16:12:55,32.6889
2024-12-11,16:12:56,32.6889
2024-12-11,16:12:57,32.7237
2024-12-11,16:12:58,32.7563
2024-12-11,16:12:59,32.7936
2024-12-11,16:13:00,32.8291
2024-12-11,16:13:01,32.8832
2024-12-11,16:13:02,32.8832
2024-12-11,16:13:03,32.9175
2024-12-11,16:13:04,32.9525
2024-12-11,16:13:05,33.0072
2024-12-11,16:13:06,33.0445
2024-12-11,16:13:07,33.0645
2024-12-11,16:13:08,33.0645
2024-12-11,16:13:09,33.1204
2024-12-11,16:13:10,33.1575
2024-12-11,16:13:11,33.1965
2024-12-11,16:13:12,33.2531
2024-12-11,16:13:13,33.2531
2024-12-11,16:13:14,33.2884
2024-12-11,16:13:15,33.3247
2024-12-11,16:13:16,33.3797
2024-12-11,16:13:17,33.4163
2024-12-11,16:13:18,33.4163
2024-12-11,16:13:19,33.471
2024-12-11,16:13:20,33.4894
2024-12-11,16:13:21,33.5472
2024-12-11,16:13:23,33.5826
2024-12-11,16:13:24,33.6187
2024-12-11,16:13:25,33.6187
2024-12-11,16:13:26,33.6564
2024-12-11,16:13:27,33.6942
2024-12-11,16:13:28,33.7309
2024-12-11,16:13:29,33.7679
2024-12-11,16:13:30,33.8073
2024-12-11,16:13:31,33.8445
2024-12-11,16:13:32,33.8813
2024-12-11,16:13:33,33.9185
2024-12-11,16:13:34,33.9555
2024-12-11,16:13:35,33.9768
2024-12-11,16:13:36,34.0157
2024-12-11,16:13:37,34.0548
2024-12-11,16:13:38,34.1123
2024-12-11,16:13:39,34.1123
2024-12-11,16:13:40,34.1498
2024-12-11,16:13:41,34.1901
2024-12-11,16:13:42,34.2304
2024-12-11,16:13:43,34.273
2024-12-11,16:13:44,34.312
2024-12-11,16:13:45,34.354
2024-12-11,16:13:46,34.3978
2024-12-11,16:13:47,34.3978
2024-12-11,16:13:48,34.4394
2024-12-11,16:13:49,34.4803
2024-12-11,16:13:50,34.5415
2024-12-11,16:13:51,34.5807
2024-12-11,16:13:52,34.5807
2024-12-11,16:13:53,34.6195
2024-12-11,16:13:54,34.6848
2024-12-11,16:13:55,34.7063
2024-12-11,16:13:56,34.7679
2024-12-11,16:13:57,34.8097
2024-12-11,16:13:58,34.8097
2024-12-11,16:13:59,34.8537
2024-12-11,16:14:00,34.9155
2024-12-11,16:14:01,34.9353
2024-12-11,16:14:02,34.9784
2024-12-11,16:14:03,35.0199
2024-12-11,16:14:04,35.0613
2024-12-11,16:14:06,35.1231
2024-12-11,16:14:07,35.1654
2024-12-11,16:14:08,35.2065
2024-12-11,16:14:09,35.2502
2024-12-11,16:14:10,35.2938
2024-12-11,16:14:11,35.2938
2024-12-11,16:14:12,35.3404
2024-12-11,16:14:13,35.3873
2024-12-11,16:14:14,35.4324
2024-12-11,16:14:15,35.4784
2024-12-11,16:14:16,35.5229
2024-12-11,16:14:17,35.5692
2024-12-11,16:14:18,35.6371
2024-12-11,16:14:19,35.6595
2024-12-11,16:14:20,35.7285
2024-12-11,16:14:21,35.7753
2024-12-11,16:14:22,35.8187
2024-12-11,16:14:23,35.8187
2024-12-11,16:14:24,35.8633
2024-12-11,16:14:25,35.9079
2024-12-11,16:14:26,35.9521
2024-12-11,16:14:27,35.997
2024-12-11,16:14:28,36.0418
2024-12-11,16:14:29,36.0863
2024-12-11,16:14:30,36.13
2024-12-11,16:14:31,36.1757
2024-12-11,16:14:32,36.2206
2024-12-11,16:14:33,36.2206
2024-12-11,16:14:34,36.2653
2024-12-11,16:14:35,36.3105
2024-12-11,16:14:36,36.3751
2024-12-11,16:14:38,36.4233
2024-12-11,16:14:39,36.4671
2024-12-11,16:14:40,36.5125
2024-12-11,16:14:41,36.5125
2024-12-11,16:14:42,36.5783
2024-12-11,16:14:43,36.6431
2024-12-11,16:14:44,36.6871
2024-12-11,16:14:45,36.7304
2024-12-11,16:14:46,36.7753
2024-12-11,16:14:47,36.7753
2024-12-11,16:14:48,36.8167
2024-12-11,16:14:49,36.8592
2024-12-11,16:14:50,36.9008
2024-12-11,16:14:51,36.9008
2024-12-11,16:14:52,37.0068
2024-12-11,16:14:53,37.0505
2024-12-11,16:14:54,37.0735
2024-12-11,16:14:55,37.0735
2024-12-11,16:14:56,37.1409
2024-12-11,16:14:57,37.1847
2024-12-11,16:14:58,37.2274
2024-12-11,16:14:59,37.2733
2024-12-11,16:15:00,37.2958
2024-12-11,16:15:01,37.367
2024-12-11,16:15:02,37.4133
2024-12-11,16:15:03,37.4607
2024-12-11,16:15:04,37.4607
2024-12-11,16:15:05,37.5066
2024-12-11,16:15:07,37.5758
2024-12-11,16:15:08,37.6001
2024-12-11,16:15:09,37.6664
2024-12-11,16:15:10,37.7144
2024-12-11,16:15:11,37.7144
2024-12-11,16:15:12,37.7603
2024-12-11,16:15:13,37.8069
2024-12-11,16:15:14,37.8766
2024-12-11,16:15:15,37.9246
2024-12-11,16:15:16,37.9246
2024-12-11,16:15:17,37.9915
2024-12-11,16:15:18,38.0357
2024-12-11,16:15:19,38.1063
2024-12-11,16:15:20,38.1063
2024-12-11,16:15:21,38.1516
2024-12-11,16:15:22,38.1958
2024-12-11,16:15:23,38.2404
2024-12-11,16:15:24,38.3104
2024-12-11,16:15:25,38.3104
2024-12-11,16:15:26,38.3554
2024-12-11,16:15:27,38.3988
2024-12-11,16:15:28,38.4456
2024-12-11,16:15:29,38.4456
2024-12-11,16:15:30,38.5141
2024-12-11,16:15:31,38.5586
2024-12-11,16:15:32,38.6065
2024-12-11,16:15:33,38.6728
2024-12-11,16:15:34,38.6964
2024-12-11,16:15:35,38.6964
2024-12-11,16:15:36,38.79
2024-12-11,16:15:37,38.8106
2024-12-11,16:15:38,38.8574
2024-12-11,16:15:39,38.9283
2024-12-11,16:15:40,38.9511
2024-12-11,16:15:41,38.9962
2024-12-11,16:15:42,39.0427
2024-12-11,16:15:43,39.0929
2024-12-11,16:15:44,39.0929
2024-12-11,16:15:45,39.161
2024-12-11,16:15:46,39.2066
2024-12-11,16:15:47,39.2526
2024-12-11,16:15:48,39.3009
2024-12-11,16:15:49,39.3235
2024-12-11,16:15:50,39.395
2024-12-11,16:15:51,39.4431
2024-12-11,16:15:52,39.4911
2024-12-11,16:15:54,39.5379
2024-12-11,16:15:55,39.5624
2024-12-11,16:15:56,39.6364
2024-12-11,16:15:57,39.6812
2024-12-11,16:15:58,39.728
2024-12-11,16:15:59,39.728
2024-12-11,16:16:00,39.7748
2024-12-11,16:16:01,39.8206
2024-12-11,16:16:02,39.868
2024-12-11,16:16:03,39.9159
2024-12-11,16:16:04,39.9628
2024-12-11,16:16:05,40.0107
2024-12-11,16:16:06,40.0575
2024-12-11,16:16:07,40.0575
2024-12-11,16:16:08,40.1308
2024-12-11,16:16:09,40.177
2024-12-11,16:16:10,40.2017
2024-12-11,16:16:11,40.2519
2024-12-11,16:16:12,40.3221
2024-12-11,16:16:13,40.3703
2024-12-11,16:16:14,40.4147
2024-12-11,16:16:15,40.4147
2024-12-11,16:16:16,40.4617
2024-12-11,16:16:17,40.51
2024-12-11,16:16:18,40.5551
2024-12-11,16:16:19,40.6001
2024-12-11,16:16:20,40.6431
2024-12-11,16:16:21,40.6867
2024-12-11,16:16:22,40.7326
2024-12-11,16:16:23,40.7776
2024-12-11,16:16:24,40.8252
2024-12-11,16:16:25,40.8252
2024-12-11,16:16:26,40.8932
2024-12-11,16:16:27,40.9344
2024-12-11,16:16:28,40.9791
2024-12-11,16:16:29,41.0235
2024-12-11,16:16:30,41.0691
2024-12-11,16:16:31,41.1107
2024-12-11,16:16:32,41.1556
2024-12-11,16:16:33,41.2021
2024-12-11,16:16:34,41.2412
2024-12-11,16:16:35,41.2412
2024-12-11,16:16:36,41.2846
2024-12-11,16:16:37,41.3281
2024-12-11,16:16:38,41.3937
2024-12-11,16:16:39,41.4149
2024-12-11,16:16:40,41.4834
2024-12-11,16:16:41,41.5289
2024-12-11,16:16:42,41.5289
2024-12-11,16:16:44,41.5737
2024-12-11,16:16:45,41.6189
2024-12-11,16:16:46,41.6653
2024-12-11,16:16:47,41.7108
2024-12-11,16:16:48,41.7797
2024-12-11,16:16:49,41.7797
2024-12-11,16:16:50,41.828
2024-12-11,16:16:51,41.8735
2024-12-11,16:16:52,41.9401
2024-12-11,16:16:53,41.9848
2024-12-11,16:16:54,41.9848
2024-12-11,16:16:55,42.0569
2024-12-11,16:16:56,42.1047
2024-12-11,16:16:57,42.1514
2024-12-11,16:16:58,42.1514
2024-12-11,16:16:59,42.2012
2024-12-11,16:17:00,42.2748
2024-12-11,16:17:01,42.3229
2024-12-11,16:17:02,42.3706
2024-12-11,16:17:03,42.3706
2024-12-11,16:17:04,42.4163
2024-12-11,16:17:05,42.4819
2024-12-11,16:17:06,42.5285
2024-12-11,16:17:07,42.5723
2024-12-11,16:17:08,42.6165
2024-12-11,16:17:09,42.6615
2024-12-11,16:17:10,42.7076
2024-12-11,16:17:11,42.7531
2024-12-11,16:17:12,42.8001
2024-12-11,16:17:13,42.8001
2024-12-11,16:17:14,42.8673
2024-12-11,16:17:15,42.9128
2024-12-11,16:17:16,42.9594
2024-12-11,16:17:17,42.9792
2024-12-11,16:17:18,43.0241
2024-12-11,16:17:19,43.0934
2024-12-11,16:17:20,43.0934
2024-12-11,16:17:21,43.1382
2024-12-11,16:17:22,43.208
2024-12-11,16:17:23,43.2315
2024-12-11,16:17:24,43.3023
2024-12-11,16:17:25,43.3023
2024-12-11,16:17:27,43.347
2024-12-11,16:17:28,43.4143
2024-12-11,16:17:29,43.4363
2024-12-11,16:17:30,43.5041
2024-12-11,16:17:31,43.5499
2024-12-11,16:17:32,43.6215
2024-12-11,16:17:33,43.6215
2024-12-11,16:17:34,43.6665
2024-12-11,16:17:35,43.7148
2024-12-11,16:17:36,43.762
2024-12-11,16:17:37,43.7866
2024-12-11,16:17:38,43.8373
2024-12-11,16:17:39,43.8838
2024-12-11,16:17:40,43.9538
2024-12-11,16:17:41,43.9984
2024-12-11,16:17:42,43.9984
2024-12-11,16:17:43,44.0682
2024-12-11,16:17:44,44.0935
2024-12-11,16:17:46,44.1366
2024-12-11,16:17:47,44.208
2024-12-11,16:17:48,44.2538
2024-12-11,16:17:49,44.3001
2024-12-11,16:17:50,44.3502
2024-12-11,16:17:51,44.3975
2024-12-11,16:17:52,44.4687
2024-12-11,16:17:53,44.4927
2024-12-11,16:17:54,44.5653
2024-12-11,16:17:55,44.5653
2024-12-11,16:17:56,44.6148
2024-12-11,16:17:57,44.6612
2024-12-11,16:17:58,44.7329
2024-12-11,16:17:59,44.7566
2024-12-11,16:18:00,44.8026
2024-12-11,16:18:01,44.8477
2024-12-11,16:18:02,44.8945
2024-12-11,16:18:03,44.9433
2024-12-11,16:18:04,44.9433
2024-12-11,16:18:05,45.0112
2024-12-11,16:18:06,45.0841
2024-12-11,16:18:07,45.107
2024-12-11,16:18:08,45.1525
2024-12-11,16:18:09,45.1979
2024-12-11,16:18:11,45.1979
2024-12-11,16:18:12,45.2448
2024-12-11,16:18:13,45.3145
2024-12-11,16:18:14,45.3363
2024-12-11,16:18:15,45.3797
2024-12-11,16:18:16,45.4241
2024-12-11,16:18:17,45.4698
2024-12-11,16:18:18,45.5367
2024-12-11,16:18:19,45.5601
2024-12-11,16:18:20,45.6101
2024-12-11,16:18:21,45.6101
2024-12-11,16:18:22,45.681
2024-12-11,16:18:23,45.727
2024-12-11,16:18:24,45.7945
2024-12-11,16:18:25,45.843
2024-12-11,16:18:26,45.865
2024-12-11,16:18:27,45.865
2024-12-11,16:18:28,45.9358
2024-12-11,16:18:29,45.9842
2024-12-11,16:18:30,46.052
2024-12-11,16:18:31,46.0762
2024-12-11,16:18:32,46.1206
2024-12-11,16:18:33,46.186
2024-12-11,16:18:34,46.2122
2024-12-11,16:18:35,46.2122
2024-12-11,16:18:36,46.2572
2024-12-11,16:18:37,46.3026
2024-12-11,16:18:38,46.3496
2024-12-11,16:18:39,46.3954
2024-12-11,16:18:40,46.4611
2024-12-11,16:18:41,46.5076
2024-12-11,16:18:42,46.5076
2024-12-11,16:18:43,46.5511
2024-12-11,16:18:44,46.5969
2024-12-11,16:18:45,46.6382
2024-12-11,16:18:46,46.7042
