Timestamp.abs;Timestamp.first;Timestamp.last;Sampling.min;Sampling.max;Any flag;Fault A flag;Fault B flag;Temperature;Humidity;Gate A.Top.mean;Gate A.Top.std;Gate A.Base.mean;Gate A.Base.std;Gate A.AI Freq mean;Gate A.AI Freq std;Gate A.Flags sum;Gate B.Top.mean;Gate B.Top.std;Gate B.Base.mean;Gate B.Base.std;Gate B.AI Freq mean;Gate B.AI Freq std;Gate B.Flags sum;Fault A.Pulse Width.max;Fault A.Pulse Width.min;Fault B.Pulse Width.max;Fault B.Pulse Width.min;Voltage.mean;Voltage.std;Current.mean;Current.std
2024-08-30 11:43:56.159;0.0000000;1.0999900;100.00000k;100.00000k;FALSE;FALSE;FALSE;29.185972;50.200000;14.726140;617.76517m;-3.4289170;174.03598m;10.000101k;473.87190m;0.0000000;14.834126;590.33116m;-3.0556414;163.25352m;10.000138k;646.05647m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.860745;1.1950190m;334.64797m;15.968605u
2024-08-30 11:43:57.217;1.1000000;16.599990;100.00000k;100.00000k;FALSE;FALSE;FALSE;29.210706;50.200000;14.767200;557.87376m;-3.4242815;156.90241m;10.000106k;533.97276m;0.0000000;14.887556;544.14575m;-3.0454854;148.06410m;10.000108k;542.19139m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.860339;1.1497623m;334.56153m;36.399435u
2024-08-30 11:44:12.717;16.600000;32.199990;100.00000k;100.00000k;FALSE;FALSE;FALSE;29.274825;50.200000;14.758208;570.00068m;-3.4152028;160.38229m;10.000106k;529.57428m;0.0000000;14.877820;552.32044m;-3.0403956;150.81494m;10.000101k;509.83002m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.859415;1.1480506m;334.44985m;90.041073u
2024-08-30 11:44:28.317;32.200000;47.899990;100.00000k;100.00000k;FALSE;FALSE;FALSE;29.372975;50.300000;14.769449;562.43727m;-3.4125498;155.08911m;10.000110k;535.50689m;0.0000000;14.883141;544.49373m;-3.0382499;146.82603m;10.000114k;552.92758m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858625;1.1641717m;334.24294m;25.122106u
2024-08-30 11:44:44.017;47.900000;63.349990;100.00000k;100.00000k;FALSE;FALSE;FALSE;29.464826;50.300000;14.761429;592.05286m;-3.4024530;156.07335m;10.000102k;511.11057m;0.0000000;14.878102;558.07462m;-3.0298978;146.83294m;10.000106k;531.80704m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.857843;1.1231470m;334.16530m;41.600126u
2024-08-30 11:44:59.467;63.350000;78.799990;100.00000k;100.00000k;FALSE;FALSE;FALSE;29.557625;50.500000;14.759781;558.05723m;-3.4030231;156.26709m;10.000109k;524.23068m;0.0000000;14.876682;543.71739m;-3.0313671;147.83824m;10.000113k;549.14771m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858028;1.1190323m;334.09069m;21.737396u
2024-08-30 11:45:14.917;78.800000;94.249990;100.00000k;100.00000k;FALSE;FALSE;FALSE;29.550220;50.500000;14.764388;568.55924m;-3.4035236;155.70017m;10.000109k;543.08167m;0.0000000;14.880464;547.30059m;-3.0319200;147.27510m;10.000105k;526.01413m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858077;1.1228137m;334.08728m;12.026412u
2024-08-30 11:45:30.367;94.250000;109.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;29.492870;50.500000;14.760159;556.23512m;-3.4060075;157.99284m;10.000121k;586.68338m;0.0000000;14.875360;541.00627m;-3.0376296;148.34938m;10.000114k;550.72506m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858047;1.1301683m;334.05912m;27.125509u
2024-08-30 11:45:45.817;109.70000;125.39999;100.00000k;100.00000k;FALSE;FALSE;FALSE;29.282545;50.600000;14.761703;555.36229m;-3.4065587;156.98707m;10.000105k;533.25276m;0.0000000;14.882550;538.50765m;-3.0379440;148.73010m;10.000100k;502.67590m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858139;1.1242298m;334.06237m;28.804867u
2024-08-30 11:46:01.517;125.40000;140.94999;100.00000k;100.00000k;FALSE;FALSE;FALSE;28.831058;50.600000;14.757479;568.20410m;-3.4079781;156.79102m;10.000114k;543.77139m;0.0000000;14.874034;547.00434m;-3.0411813;148.76347m;10.000114k;551.91978m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858337;1.1225488m;334.04657m;20.520213u
2024-08-30 11:46:17.067;140.95000;156.44999;100.00000k;100.00000k;FALSE;FALSE;FALSE;28.198985;50.600000;14.766174;552.90169m;-3.4146480;154.67376m;10.000115k;559.18733m;0.0000000;14.882040;539.20915m;-3.0445475;145.55048m;10.000113k;544.28551m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858474;1.1135175m;334.13773m;77.264012u
2024-08-30 11:46:32.567;156.45000;171.99999;100.00000k;100.00000k;FALSE;FALSE;FALSE;27.506093;50.400000;14.755949;564.04746m;-3.4162412;157.54169m;10.000115k;547.32351m;0.0000000;14.873295;544.70557m;-3.0479030;149.13563m;10.000125k;601.09220m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858427;1.1403512m;334.26713m;15.255116u
2024-08-30 11:46:48.117;172.00000;187.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;27.015487;50.300000;14.756762;554.69662m;-3.4200852;156.71763m;10.000111k;540.03018m;0.0000000;14.875196;535.54843m;-3.0519835;148.61798m;10.000114k;550.98817m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858401;1.1338829m;334.28242m;40.422499u
2024-08-30 11:47:03.817;187.70000;203.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;26.632939;50.400000;14.758808;568.45623m;-3.4240050;157.23688m;10.000112k;542.70858m;0.0000000;14.877859;561.42342m;-3.0560522;148.33967m;10.000108k;511.61773m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858236;1.1331448m;334.29117m;16.819139u
2024-08-30 11:47:19.417;203.30000;218.89999;100.00000k;100.00000k;FALSE;FALSE;FALSE;26.436487;50.300000;14.757404;559.61873m;-3.4265571;156.27617m;10.000109k;528.53663m;0.0000000;14.875187;537.06875m;-3.0587085;148.85075m;10.000112k;544.65419m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858367;1.1328981m;334.34801m;21.865761u
2024-08-30 11:47:35.017;218.90000;234.44999;100.00000k;100.00000k;FALSE;FALSE;FALSE;26.257518;50.400000;14.757291;557.05101m;-3.4285211;156.60528m;10.000112k;544.43776m;0.0000000;14.875586;544.08132m;-3.0608153;148.35832m;10.000110k;529.36383m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858376;1.1199804m;334.39338m;27.114960u
2024-08-30 11:47:50.567;234.45000;249.99999;100.00000k;100.00000k;FALSE;FALSE;FALSE;26.051959;50.300000;14.756464;552.61598m;-3.4298134;156.36978m;10.000106k;511.99903m;0.0000000;14.875108;538.33242m;-3.0620943;148.47249m;10.000110k;518.30982m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858308;1.1266647m;334.46426m;16.383113u
2024-08-30 11:48:06.117;250.00000;265.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;25.766464;50.400000;14.747998;559.69186m;-3.4287234;158.26826m;10.000107k;522.22329m;0.0000000;14.868033;541.11326m;-3.0640767;150.61749m;10.000107k;506.50676m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858269;1.1177201m;334.45153m;22.354642u
2024-08-30 11:48:21.817;265.70000;281.19999;100.00000k;100.00000k;FALSE;FALSE;FALSE;25.379495;50.400000;14.756408;555.32378m;-3.4354149;157.55632m;10.000114k;551.69958m;0.0000000;14.874659;536.84797m;-3.0681563;149.35846m;10.000115k;555.35504m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858276;1.1310003m;334.46880m;12.205546u
2024-08-30 11:48:37.317;281.20000;296.74999;100.00000k;100.00000k;FALSE;FALSE;FALSE;24.918935;50.300000;14.755697;549.51398m;-3.4358337;155.62797m;10.000107k;518.88529m;0.0000000;14.874904;532.51269m;-3.0686656;147.94653m;10.000107k;515.78901m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858258;1.1223758m;334.51840m;23.921340u
2024-08-30 11:48:52.867;296.75000;312.34999;100.00000k;100.00000k;FALSE;FALSE;FALSE;24.411087;50.300000;14.757077;562.52011m;-3.4406850;156.04758m;10.000114k;529.70865m;0.0000000;14.871717;540.37791m;-3.0732597;148.07994m;10.000117k;540.81233m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858313;1.1409942m;334.61071m;33.564084u
2024-08-30 11:49:08.467;312.35000;328.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;23.934302;50.400000;14.749387;557.55948m;-3.4396735;157.20606m;10.000110k;532.65243m;0.0000000;14.870759;535.40046m;-3.0726247;149.63555m;10.000108k;527.12627m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858262;1.1219324m;334.70634m;28.424910u
2024-08-30 11:49:24.217;328.10000;343.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;23.426760;50.400000;14.754792;546.11475m;-3.4470053;156.66674m;10.000118k;575.12678m;0.0000000;14.875149;529.43206m;-3.0773794;148.92463m;10.000116k;560.92661m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858232;1.1248087m;334.77178m;28.178239u
2024-08-30 11:49:39.817;343.70000;359.34999;100.00000k;100.00000k;FALSE;FALSE;FALSE;22.947442;50.500000;14.757518;555.01902m;-3.4512907;154.77054m;10.000128k;594.70847m;0.0000000;14.874145;538.18461m;-3.0805545;147.66930m;10.000128k;592.86706m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858255;1.1315500m;334.83882m;59.025959u
2024-08-30 11:49:55.467;359.35000;374.89999;100.00000k;100.00000k;FALSE;FALSE;FALSE;22.558753;50.500000;14.744954;552.79368m;-3.4518074;159.53357m;10.000115k;560.13857m;0.0000000;14.866864;536.44820m;-3.0802971;151.55539m;10.000112k;541.56129m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858259;1.1266492m;334.91316m;18.292278u
2024-08-30 11:50:11.017;374.90000;390.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;22.102353;50.500000;14.756919;550.00047m;-3.4568952;154.70996m;10.000122k;570.79312m;0.0000000;14.874614;535.48517m;-3.0844120;147.35998m;10.000118k;551.23013m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858299;1.1175350m;334.86081m;17.968310u
2024-08-30 11:50:26.767;390.65000;406.39999;100.00000k;100.00000k;FALSE;FALSE;FALSE;21.651988;50.600000;14.745742;550.89268m;-3.4564314;157.91957m;10.000115k;557.05065m;0.0000000;14.868711;531.22963m;-3.0849297;150.45052m;10.000111k;537.22392m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858238;1.1329266m;334.87544m;16.551540u
2024-08-30 11:50:42.517;406.40000;421.99999;100.00000k;100.00000k;FALSE;FALSE;FALSE;21.202626;50.600000;14.756411;555.95176m;-3.4614243;154.65681m;10.000114k;531.62771m;0.0000000;14.873693;537.62235m;-3.0883119;147.36741m;10.000122k;565.35090m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858282;1.1187866m;334.90009m;16.117781u
2024-08-30 11:50:58.117;422.00000;437.59999;100.00000k;100.00000k;FALSE;FALSE;FALSE;20.733368;50.600000;14.744547;553.45914m;-3.4607739;157.59689m;10.000113k;550.11881m;0.0000000;14.866890;531.13201m;-3.0889182;150.96094m;10.000111k;539.13053m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858145;1.1293188m;334.93392m;20.811367u
2024-08-30 11:51:13.717;437.60000;453.24999;100.00000k;100.00000k;FALSE;FALSE;FALSE;20.315867;50.600000;14.749649;585.49018m;-3.4628568;157.10081m;10.000123k;574.32803m;0.0000000;14.866297;551.75926m;-3.0895614;147.29686m;10.000126k;591.40213m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858231;1.1376811m;334.99807m;20.357041u
2024-08-30 11:51:29.367;453.25000;468.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;19.808243;50.600000;14.746470;556.25189m;-3.4671127;154.69986m;10.000124k;577.88632m;0.0000000;14.866436;531.47213m;-3.0945651;149.63680m;10.000122k;561.69271m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858263;1.1321256m;335.04972m;19.671164u
2024-08-30 11:51:44.817;468.70000;484.24999;100.00000k;100.00000k;FALSE;FALSE;FALSE;19.325670;50.600000;14.751266;549.06863m;-3.4664545;157.65454m;10.000116k;559.88795m;0.0000000;14.872176;533.93248m;-3.0946101;149.13716m;10.000107k;517.76584m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858397;1.1236772m;335.08707m;21.267131u
2024-08-30 11:52:00.367;484.25000;499.79999;100.00000k;100.00000k;FALSE;FALSE;FALSE;18.845522;50.600000;14.752150;546.80981m;-3.4735831;155.84481m;10.000122k;569.98285m;0.0000000;14.870415;527.87407m;-3.1013177;149.48891m;10.000118k;547.22833m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858374;1.1411959m;335.05630m;18.355163u
2024-08-30 11:52:15.917;499.80000;515.34999;100.00000k;100.00000k;FALSE;FALSE;FALSE;18.366856;50.600000;14.743913;550.42507m;-3.4712075;157.62377m;10.000115k;555.32753m;0.0000000;14.868609;531.73589m;-3.0994733;150.26018m;10.000112k;541.56129m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.858403;1.1222727m;335.15711m;44.814771u
