StartTime_us,BitInterval_us
-772.621799,2.199999999999932
-770.4217990000001,2.2240000000000464
-768.197799,2.2080000000000837
-765.989799,2.217999999999961
-763.771799,2.211999999999989
-761.559799,2.211999999999989
-759.347799,2.2100000000000364
-757.137799,2.2159999999998945
-754.9217990000001,2.2100000000000364
-752.711799,2.2220000000000937
-750.489799,2.197999999999979
-748.291799,2.2199999999999136
-746.071799,2.2100000000000364
-743.861799,2.2140000000000555
-741.647799,2.2100000000000364
-739.4377989999999,2.217999999999961
-737.219799,2.2040000000000646
-735.0157989999999,2.2219999999998663
-732.793799,2.20799999999997
-730.5857990000001,2.216000000000008
-728.3697990000001,2.2040000000000646
-726.165799,2.2200000000000273
-723.945799,2.203999999999951
-721.741799,2.216000000000008
-719.525799,2.2060000000000173
-717.319799,2.2199999999999136
-715.0997990000001,2.2080000000000837
-712.891799,2.2200000000000273
-710.671799,2.211999999999989
-708.459799,2.216000000000008
-706.243799,2.20799999999997
-704.035799,2.217999999999961
-701.817799,2.2060000000000173
-699.611799,2.216000000000008
-697.395799,2.2000000000000455
-695.195799,2.2259999999998854
-692.9697990000001,2.2180000000000746
-690.751799,2.2200000000000273
-688.531799,2.213999999999942
-686.317799,2.2220000000000937
-684.0957989999999,2.2119999999998754
-681.8837990000001,2.2220000000000937
-679.661799,2.211999999999989
-677.449799,2.225999999999999
-675.223799,2.211999999999989
-673.011799,2.2240000000000464
-670.787799,2.211999999999989
-668.575799,2.2199999999999136
-666.355799,2.211999999999989
-664.1437990000001,2.2080000000000837
-661.935799,2.2059999999999036
-659.7297990000001,2.216000000000008
-657.5137990000001,2.2060000000000173
-655.307799,2.2180000000000746
-653.089799,2.213999999999942
-650.875799,2.2140000000000555
-648.661799,2.2100000000000364
-646.4517989999999,2.217999999999961
-644.233799,2.216000000000008
-642.017799,2.22199999999998
-639.795799,2.211999999999989
-637.583799,2.2240000000000464
-635.359799,2.2140000000000555
-633.1457989999999,2.2199999999999136
-630.925799,2.2140000000000555
-628.7117989999999,2.2199999999999136
-626.491799,2.216000000000008
-624.275799,2.2239999999999327
-622.0517990000001,2.2120000000001028
-619.839799,2.2099999999999227
-617.629799,2.2040000000000646
-615.425799,2.2159999999998945
-613.2097990000001,2.2140000000000555
-610.995799,2.2120000000001028
-608.7837989999999,2.2119999999998754
-606.571799,2.216000000000122
-604.3557989999999,2.2059999999999036
-602.149799,2.2180000000000746
-599.931799,2.2079999999998563
-597.7237990000001,2.2180000000000746
-595.505799,2.197999999999979
-593.307799,2.2280000000000655
-591.079799,2.2199999999999136
-588.8597990000001,2.220000000000141
-586.6397989999999,2.2059999999999036
-584.433799,2.2220000000000937
-582.2117989999999,2.2159999999998945
-579.995799,2.2260000000001128
-577.7697989999999,2.2099999999999227
-575.559799,2.2200000000000273
-573.339799,2.211999999999989
-571.127799,2.2099999999999227
-568.9177990000001,2.201999999999998
-566.7157990000001,2.2180000000000746
-564.497799,2.2099999999999227
-562.2877990000001,2.2140000000000555
-560.073799,2.211999999999989
-557.861799,2.2140000000000555
-555.647799,2.213999999999942
-553.433799,2.2140000000000555
-551.219799,2.203999999999951
-549.015799,2.230000000000018
-546.785799,2.216000000000008
-544.569799,2.217999999999961
-542.351799,2.2120000000001028
-540.1397989999999,2.2219999999998663
-537.9177990000001,2.2100000000000364
-535.707799,2.2200000000000273
-533.487799,2.2100000000000364
-531.277799,2.217999999999961
-529.059799,2.213999999999942
-526.845799,2.2220000000000937
-524.623799,2.213999999999942
-522.409799,2.22199999999998
-520.187799,2.2140000000000555
-517.973799,2.2180000000000746
-515.7557989999999,2.2119999999998754
-513.543799,2.222000000000037
-511.321799,2.2119999999999322
-509.10979900000007,2.2200000000000273
-506.88979900000004,2.2180000000000177
-504.671799,2.2180000000000177
-502.453799,2.213999999999942
-500.23979900000006,2.220000000000084
-498.019799,2.2099999999999795
-495.809799,2.213999999999942
-493.59579900000006,2.212000000000046
-491.383799,2.2140000000000555
-489.16979899999995,2.2099999999999795
-486.959799,2.211999999999989
-484.747799,2.2099999999999795
-482.537799,2.216000000000008
-480.321799,2.20799999999997
-478.11379900000003,2.2200000000000273
-475.893799,2.20799999999997
-473.68579900000003,2.216000000000065
-471.46979899999997,2.20799999999997
-469.261799,2.216000000000008
-467.045799,2.2060000000000173
-464.83979899999997,2.2299999999999613
-462.609799,2.216000000000008
-460.393799,2.2200000000000273
-458.173799,2.2139999999999986
-455.959799,2.2239999999999895
-453.735799,2.211999999999989
-451.523799,2.2199999999999704
-449.303799,2.2100000000000364
-447.093799,2.2239999999999895
-444.869799,2.211999999999989
-442.657799,2.226000000000056
-440.43179899999996,2.2099999999999795
-438.221799,2.2280000000000086
-435.99379899999997,2.2139999999999986
-433.77979899999997,2.22199999999998
-431.557799,2.2059999999999604
-429.351799,2.2139999999999986
-427.13779900000003,2.212000000000046
-424.925799,2.2159999999999513
-422.70979900000003,2.206000000000074
-420.50379899999996,2.2199999999999704
-418.283799,2.2099999999999795
-416.073799,2.2100000000000364
-413.863799,2.2059999999999604
-411.657799,2.2180000000000177
-409.439799,2.208000000000027
-407.23179899999997,2.2099999999999795
-405.021799,2.2159999999999513
-402.80579900000004,2.2140000000000555
-400.591799,2.2099999999999795
-398.381799,2.2099999999999795
-396.171799,2.216000000000065
-393.95579899999996,2.207999999999913
-391.74779900000004,2.2040000000000077
-389.54379900000004,2.216000000000065
-387.32779899999997,2.211999999999989
-385.115799,2.217999999999961
-382.897799,2.208000000000027
-380.689799,2.211999999999989
-378.477799,2.2099999999999795
-376.267799,2.2180000000000177
-374.049799,2.208000000000027
-371.841799,2.22199999999998
-369.619799,2.2040000000000077
-367.415799,2.2199999999999704
-365.195799,2.2100000000000364
-362.985799,2.216000000000008
-360.769799,2.2059999999999604
-358.563799,2.2180000000000177
-356.345799,2.211999999999989
-354.133799,2.216000000000008
-351.917799,2.2040000000000077
-349.713799,2.2200000000000273
-347.49379899999997,2.20799999999997
-345.285799,2.2060000000000173
-343.079799,2.2099999999999795
-340.869799,2.216000000000008
-338.653799,2.2040000000000077
-336.449799,2.2139999999999986
-334.235799,2.20799999999997
-332.027799,2.2140000000000555
-329.81379899999996,2.2119999999999322
-327.601799,2.2139999999999986
-325.38779900000003,2.208000000000027
-323.179799,2.2180000000000177
-320.961799,2.2040000000000077
-318.757799,2.2199999999999704
-316.537799,2.2000000000000455
-314.33779899999996,2.231999999999914
-312.10579900000005,2.216000000000065
-309.889799,2.2139999999999986
-307.675799,2.2180000000000177
-305.45779899999997,2.22199999999998
-303.235799,2.2099999999999795
-301.025799,2.2239999999999895
-298.801799,2.212000000000046
-296.58979899999997,2.2199999999999704
-294.369799,2.2059999999999604
-292.16379900000004,2.216000000000065
-289.947799,2.2139999999999986
-287.733799,2.2239999999999895
-285.509799,2.211999999999989
-283.297799,2.2180000000000177
-281.079799,2.211999999999989
-278.867799,2.217999999999961
-276.64979900000003,2.212000000000046
-274.437799,2.2199999999999704
-272.217799,2.2139999999999986
-270.003799,2.222000000000037
-267.781799,2.20799999999997
-265.573799,2.222000000000037
-263.35179899999997,2.20799999999997
-261.143799,2.2200000000000273
-258.923799,2.2099999999999795
-256.713799,2.2259999999999707
-254.48779900000002,2.2139999999999986
-252.27379900000003,2.2239999999999895
-250.04979900000004,2.2160000000000366
-247.833799,2.219999999999999
-245.613799,2.2139999999999986
-243.399799,2.2239999999999895
-241.175799,2.2120000000000175
-238.963799,2.225999999999999
-236.737799,2.2060000000000173
-234.53179899999998,2.2099999999999795
-232.321799,2.210000000000008
-230.111799,2.2180000000000177
-227.89379899999997,2.2019999999999698
-225.691799,2.225999999999999
-223.465799,2.216000000000008
-221.249799,2.2280000000000086
-219.021799,2.211999999999989
-216.809799,2.2239999999999895
-214.585799,2.214000000000027
-212.37179899999998,2.22199999999998
-210.149799,2.2139999999999986
-207.935799,2.2220000000000084
-205.713799,2.2079999999999984
-203.505799,2.219999999999999
-201.285799,2.2040000000000077
-199.081799,2.2159999999999798
-196.865799,2.2120000000000175
-194.653799,2.2159999999999798
-192.437799,2.210000000000008
-190.227799,2.2079999999999984
-188.019799,2.2120000000000175
-185.807799,2.2139999999999986
-183.593799,2.2039999999999793
-181.389799,2.2120000000000175
-179.177799,2.2019999999999698
-176.97579900000002,2.2120000000000175
-174.763799,2.201999999999998
-172.561799,2.2040000000000077
-170.357799,2.2040000000000077
-168.153799,2.2159999999999798
-165.937799,2.194000000000017
-163.743799,2.2099999999999795
-161.53379900000002,2.1980000000000075
-159.335799,2.2139999999999986
-157.121799,2.1999999999999886
-154.92179900000002,2.222000000000037
-152.69979899999998,2.211999999999989
-150.487799,2.2120000000000175
-148.27579899999998,2.2099999999999795
-146.065799,2.2179999999999893
-143.847799,2.2060000000000173
-141.641799,2.2139999999999986
-139.427799,2.197999999999979
-137.229799,2.2120000000000175
-135.017799,2.1999999999999886
-132.817799,2.211999999999989
-130.60579900000002,2.200000000000017
-128.405799,2.2099999999999937
-126.19579900000001,2.200000000000017
-123.99579899999999,2.2139999999999986
-121.78179899999999,2.1979999999999933
-119.583799,2.210000000000008
-117.37379899999999,2.211999999999989
-115.161799,2.2180000000000035
-112.943799,2.215999999999994
-110.727799,2.216000000000008
-108.511799,2.1880000000000024
-106.323799,2.2079999999999984
-104.115799,2.2039999999999935
-101.911799,2.2200004000000035
-99.6917986,2.2079999999999984
-97.4837986,2.2240000000000038
-95.2597986,2.2139999999999986
-93.0457986,2.2239999999999895
-90.82179860000001,2.2080000000000126
-88.6137986,2.225999999999999
-86.3877986,2.2120000000000033
-84.1757986,2.215999999999994
-81.9597986,2.205999999999989
-79.75379860000001,2.2180000000000177
-77.53579859999999,2.2139999999999844
-75.32179860000001,2.224000000000018
-73.09779859999999,2.211999999999989
-70.8857986,2.221999999999994
-68.6637986,2.206000000000003
-66.4577986,2.2240000000000038
-64.2337986,2.216000000000001
-62.0177986,2.2220000000000013
-59.7957986,2.2139999999999986
-57.5817986,2.225999999999999
-55.3557986,2.211999999999996
-53.143798600000004,2.2240000000000038
-50.9197986,2.216000000000001
-48.7037986,2.219999999999999
-46.4837986,2.210000000000001
-44.2737986,2.219999999999999
-42.0537986,2.2120000000000033
-39.8417986,2.2139999999999915
-37.627798600000006,2.2080000000000055
-35.4197986,2.210000000000001
-33.2097986,2.213999999999995
-30.995798600000004,2.2200000000000024
-28.7757986,2.2120000000000033
-26.5637986,2.2139999999999986
-24.3497986,2.210000000000001
-22.1397986,2.2159999999999975
-19.9237986,2.2020000000000017
-17.7217986,2.218
-15.5037986,2.2059999999999995
-13.2977986,2.218
-11.0797986,2.199999980000001
-8.879798619999999,2.2299999999999986
-6.64979862,2.218
-4.43179862,2.2180000000000004
-2.21379862,2.20799999798
-0.005798622020000001,2.22000000202
2.21420138,2.2100000000000004
4.42420138,2.225999999999999
6.6502013799999995,2.2140000000000013
8.86420138,2.226000019999999
11.0902014,2.209999999999999
13.300201399999999,2.2200000000000006
15.5202014,2.211999999999998
17.732201399999997,2.2240000000000038
19.9562014,2.2119999999999997
22.1682014,2.2099999999999973
24.3782014,2.210000000000001
26.5882014,2.2180000000000035
28.806201400000003,2.203999999999997
31.0102014,2.2179999999999964
33.228201399999996,2.2140000000000057
35.4422014,2.211999999999996
37.6542014,2.2080000000000055
39.862201400000004,2.2199999999999918
42.082201399999995,2.2040000000000006
44.286201399999996,2.210000000000001
46.4962014,2.2120000000000033
48.7082014,2.2139999999999986
50.9222014,2.206000000000003
53.1282014,2.2179999999999964
55.3462014,2.210000000000001
57.5562014,2.216000000000001
59.7722014,2.2080000000000055
61.980201400000006,2.215999999999987
64.19620139999999,2.2020000000000124
66.3982014,2.2179999999999893
68.6162014,2.2120000000000033
70.8282014,2.2139999999999986
73.0422014,2.2080000000000126
75.25020140000001,2.2179999999999893
77.4682014,2.206000000000003
79.6742014,2.216000000000008
81.89020140000001,2.201999999999984
84.0922014,2.225999999999999
86.31820139999999,2.216000000000008
88.5342014,2.215999999999994
90.7502014,2.2180000000000035
92.9682014,2.2220000000000084
95.1902014,2.207999999999984
97.39820139999999,2.2180000000000177
99.61620140000001,2.2119995999999844
101.82820099999999,2.214000000000013
104.042201,2.211999999999989
106.254201,2.2240000000000038
108.478201,2.2120000000000033
110.690201,2.2240000000000038
112.914201,2.2120000000000033
115.12620100000001,2.221999999999994
117.348201,2.211999999999989
119.56020099999999,2.216000000000008
121.776201,2.210000000000008
123.98620100000001,2.2240000000000038
126.21020100000001,2.2139999999999986
128.424201,2.2239999999999895
130.648201,2.210000000000008
132.858201,2.225999999999999
135.084201,2.2139999999999986
137.298201,2.219999999999999
139.518201,2.211999999999989
141.730201,2.208000000000027
143.93820100000002,2.2099999999999795
146.148201,2.2179999999999893
148.366201,2.1960000000000264
150.56220100000002,2.2299999999999898
152.792201,2.2179999999999893
155.010201,2.2179999999999893
157.22820099999998,2.2120000000000175
159.440201,2.2220000000000084
161.662201,2.2099999999999795
163.872201,2.219999999999999
166.092201,2.208000000000027
168.30020100000002,2.2159999999999798
170.516201,2.2139999999999986
172.730201,2.2239999999999895
174.95420099999998,2.2120000000000175
177.166201,2.2220000000000084
179.388201,2.205999999999989
181.594201,2.2220000000000084
183.816201,2.2120000000000175
186.02820100000002,2.2259999999999707
188.254201,2.2120000000000175
190.466201,2.219999999999999
192.686201,2.2139999999999986
194.900201,2.22199999999998
197.122201,2.2120000000000175
199.334201,2.2139999999999986
201.548201,2.1999999999999886
203.748201,2.2180000000000177
205.966201,2.1999999999999886
208.166201,2.22799999999998
210.39420099999998,2.2200000000000273
212.614201,2.219999999999999
214.834201,2.211999999999989
217.046201,2.2239999999999895
219.270201,2.216000000000008
221.486201,2.2220000000000084
223.708201,2.211999999999989
225.920201,2.2220000000000084
228.142201,2.210000000000008
230.352201,2.2199999999999704
232.57220099999998,2.214000000000027
234.786201,2.225999999999999
237.012201,2.2079999999999984
239.220201,2.224000000000018
241.44420100000002,2.20799999999997
243.652201,2.2079999999999984
245.860201,2.208000000000027
248.06820100000002,2.2139999999999986
250.28220100000001,2.2099999999999795
252.492201,2.2139999999999986
254.706201,2.214000000000027
256.920201,2.2159999999999513
259.13620099999997,2.2100000000000364
261.346201,2.2139999999999986
263.560201,2.2060000000000173
265.766201,2.22199999999998
267.988201,2.216000000000008
270.204201,2.2200000000000273
272.42420100000004,2.2139999999999986
274.63820100000004,2.2239999999999895
276.862201,2.2099999999999795
279.072201,2.2199999999999704
281.292201,2.2100000000000364
283.502201,2.2180000000000177
285.72020100000003,2.2119999999999322
287.93220099999996,2.2239999999999895
290.15620099999995,2.212000000000046
292.368201,2.2180000000000177
294.586201,2.2040000000000077
296.790201,2.2199999999999704
299.010201,2.208000000000027
301.218201,2.2239999999999895
303.442201,2.217999999999961
305.660201,2.2239999999999895
307.88420099999996,2.216000000000065
310.100201,2.2199999999999704
312.320201,2.212000000000046
314.53220100000004,2.2199999999999704
316.752201,2.197999999999979
318.950201,2.2180000000000177
321.168201,2.1999999999999886
323.368201,2.2280000000000086
325.596201,2.2199999999999704
327.816201,2.222000000000037
330.038201,2.2059999999999604
332.244201,2.216000000000008
334.460201,2.2040000000000077
336.664201,2.2239999999999895
338.888201,2.2099999999999795
341.09820099999996,2.226000000000056
343.324201,2.2139999999999986
345.538201,2.2239999999999895
347.762201,2.2059999999999604
349.96820099999997,2.2100000000000364
352.178201,2.2099999999999795
354.388201,2.2180000000000177
356.606201,2.198000000000036
358.80420100000003,2.221999999999923
361.02620099999996,2.2139999999999986
363.24020099999996,2.2180000000000177
365.458201,2.2100000000000364
367.668201,2.217999999999961
369.88620099999997,2.2140000000000555
372.100201,2.2239999999999895
374.324201,2.2099999999999795
376.534201,2.2199999999999704
378.75420099999997,2.212000000000046
380.966201,2.2239999999999895
383.190201,2.2139999999999986
385.404201,2.2199999999999704
387.62420099999997,2.2060000000000173
389.830201,2.2180000000000177
392.048201,2.211999999999989
394.260201,2.211999999999989
396.472201,2.2099999999999795
398.68220099999996,2.206000000000074
400.88820100000004,2.203999999999951
403.092201,2.2139999999999986
405.306201,2.1960000000000264
407.502201,2.211999999999989
409.714201,2.201999999999998
411.916201,2.20799999999997
414.12420099999997,2.2100000000000364
416.334201,2.217999999999961
418.55220099999997,2.216000000000008
420.768201,2.216000000000008
422.984201,2.1900000000000546
425.17420100000004,2.217999999999961
427.392201,2.20799999999997
429.60020099999997,2.2180000000000177
431.818201,2.2099999999999795
434.02820099999997,2.222000000000037
436.250201,2.2060000000000173
438.456201,2.211999999999989
440.668201,2.201999999999998
442.870201,2.2139999999999986
445.084201,2.2059999999999604
447.29020099999997,2.202000000000055
449.492201,2.203999999999951
451.696201,2.2180000000000177
453.914201,2.208000000000027
456.122201,2.2159999999999513
458.33820099999997,2.2139999999999986
460.55220099999997,2.2280000000000086
462.780201,2.2100000000000364
464.990201,2.2280000000000086
467.218201,2.2139999999999986
469.432201,2.2239999999999895
471.656201,2.2139999999999986
473.870201,2.2239999999999895
476.094201,2.2159999999999513
478.31020099999995,2.2280000000000086
480.53820099999996,2.208000000000027
482.746201,2.2239999999999895
484.970201,2.212000000000046
487.182201,2.226000000000056
489.4082010000001,2.2159999999999513
491.624201,2.2239999999999895
493.848201,2.2119999999999322
496.06020099999995,2.2080000000000837
498.26820100000003,2.2099999999999795
500.478201,2.2199999999999136
502.6982009999999,2.2040000000000077
504.90220099999993,2.2140000000000555
507.116201,2.198000000000036
509.314201,2.216000000000008
511.53020100000003,2.199999999999932
513.730201,2.211999999999989
515.942201,2.2000000000000455
518.142201,2.2100000000000364
520.352201,2.203999999999951
522.556201,2.2060000000000173
524.762201,2.201999999999998
526.964201,2.2140000000000555
529.1782010000001,2.199999999999932
531.378201,2.2100000000000364
533.588201,2.199999999999932
535.788201,2.216000000000008
538.004201,2.2080000000000837
540.212201,2.213999999999942
542.426201,2.211999999999989
544.638201,2.227999999999952
546.8662009999999,2.2180000000000746
549.084201,2.22199999999998
551.306201,2.217999999999961
553.524201,2.225999999999999
555.750201,2.2140000000000555
557.964201,2.225999999999999
560.190201,2.2159999999998945
562.4062009999999,2.2260000000001128
564.632201,2.2099999999999227
566.8422009999999,2.2280000000000655
569.070201,2.213999999999942
571.2842009999999,2.2260000000001128
573.510201,2.2159999999998945
575.726201,2.2240000000000464
577.950201,2.211999999999989
580.162201,2.22199999999998
582.384201,2.216000000000008
584.600201,2.2240000000000464
586.824201,2.216000000000008
589.040201,2.2240000000000464
591.2642010000001,2.213999999999942
593.478201,2.22199999999998
595.700201,2.2140000000000555
597.914201,2.20799999999997
600.122201,2.203999999999951
602.326201,2.225999999999999
604.552201,2.201999999999998
606.754201,2.2240000000000464
608.978201,2.2140000000000555
611.1922010000001,2.22199999999998
613.414201,2.211999999999989
615.626201,2.2240000000000464
617.8502010000001,2.2099999999999227
620.060201,2.2199999999999136
622.2802009999999,2.2100000000000364
624.490201,2.2280000000000655
626.718201,2.20799999999997
628.926201,2.225999999999999
631.152201,2.213999999999942
633.3662009999999,2.2220000000000937
635.588201,2.216000000000008
637.804201,2.211999999999989
640.016201,2.20799999999997
642.224201,2.22199999999998
644.446201,2.2080000000000837
646.6542010000001,2.2199999999999136
648.874201,2.2140000000000555
651.088201,2.2199999999999136
653.3082009999999,2.2080000000000837
655.516201,2.2100000000000364
657.7262010000001,2.2099999999999227
659.936201,2.211999999999989
662.148201,2.2100000000000364
664.358201,2.217999999999961
666.576201,2.2000000000000455
668.776201,2.213999999999942
670.990201,2.2060000000000173
673.196201,2.2200000000000273
675.416201,2.201999999999998
677.618201,2.225999999999999
679.844201,2.216000000000008
682.060201,2.2199999999999136
684.2802009999999,2.2120000000001028
686.492201,2.22199999999998
688.714201,2.2100000000000364
690.924201,2.2199999999999136
693.144201,2.2100000000000364
695.354201,2.2239999999999327
697.5782009999999,2.206000000000131
699.784201,2.2199999999999136
702.004201,2.216000000000122
704.2202010000001,2.217999999999961
706.438201,2.216000000000008
708.6542010000001,2.217999999999961
710.872201,2.211999999999989
713.084201,2.2200000000000273
715.304201,2.211999999999989
717.516201,2.217999999999961
719.734201,2.211999999999989
721.946201,2.225999999999999
724.172201,2.2100000000000364
726.382201,2.2239999999999327
728.6062009999999,2.2140000000000555
730.820201,2.2180000000000746
733.0382010000001,2.20799999999997
735.246201,2.22199999999998
737.468201,2.2140000000000555
739.6822010000001,2.2239999999999327
741.906201,2.213999999999942
744.120201,2.2180000000000746
746.338201,2.2099999999999227
748.548201,2.2120000000001028
750.760201,2.20799999999997
752.968201,2.2060000000000173
755.174201,2.20799999999997
757.382201,2.217999999999961
759.600201,2.2060000000000173
761.806201,2.216000000000008
764.022201,2.2100000000000364
766.232201,2.217999999999961
768.450201,2.199999999999932
770.6502009999999,2.2280000000000655
772.878201,2.2180000000000746
775.0962010000001,2.2159999999998945
777.312201,2.2120000000001028
779.5242010000001,2.22199999999998
781.746201,2.211999999999989
783.958201,2.2240000000000464
786.1822010000001,2.211999999999989
788.3942010000001,2.2199999999999136
790.614201,2.216000000000008
792.830201,2.2200000000000273
795.050201,2.211999999999989
797.262201,2.2199999999999136
799.4822009999999,2.2120000000001028
801.694201,2.2140000000000555
803.9082010000001,2.2059999999999036
806.114201,2.211999999999989
808.326201,2.2120000000001028
810.5382010000001,2.213999999999942
812.752201,2.211999999999989
814.964201,2.213999999999942
817.178201,2.2180000000000746
819.396201,2.2140000000000555
821.6102010000001,2.203999999999951
823.814201,2.2180000000000746
826.0322010000001,2.2059999999999036
828.238201,2.2140000000000555
830.4522010000001,2.203999999999951
832.656201,2.227999999999952
834.884201,2.2180000000000746
837.102201,2.2159999999998945
839.3182009999999,2.2140000000000555
841.532201,2.2200000000000273
843.752201,2.2099999999999227
845.9622009999999,2.216000000000008
848.178201,2.216000000000122
850.3942010000001,2.22199999999998
852.616201,2.211999999999989
854.828201,2.2240000000000464
857.0522010000001,2.213999999999942
859.266201,2.225999999999999
861.492201,2.2099999999999227
863.702201,2.22199999999998
865.9242009999999,2.2100000000000364
868.134201,2.2060000000000173
870.340201,2.20799999999997
872.548201,2.216000000000122
874.7642010000001,2.2059999999999036
876.970201,2.2180000000000746
879.188201,2.203999999999951
881.392201,2.231999999999971
883.624201,2.216000000000008
885.840201,2.213999999999942
888.0542009999999,2.2080000000000837
890.262201,2.225999999999999
892.488201,2.211999999999989
894.700201,2.2200000000000273
896.920201,2.2200000000000273
899.140201,2.216000000000008
901.356201,2.217999999999961
903.574201,2.2240000000000464
905.7982010000001,2.2059999999999036
908.004201,2.2240000000000464
910.228201,2.2140000000000555
912.4422010000001,2.2059999999999036
914.648201,2.2080000000000837
916.856201,2.211999999999989
919.068201,2.2119999999998754
921.2802009999999,2.216000000000008
923.4962009999999,2.2120000000001028
925.708201,2.2140000000000555
927.9222010000001,2.2119999999998754
930.134201,2.217999999999961
932.3522009999999,2.202000000000112
934.554201,2.217999999999961
936.772201,2.20799999999997
938.980201,2.2180000000000746
941.198201,2.1979999999998654
943.3962009999999,2.2360000000001037
945.632201,2.216000000000008
947.848201,2.217999999999961
950.066201,2.2100000000000364
952.276201,2.225999999999999
954.502201,2.211999999999989
956.714201,2.217999999999961
958.932201,2.211999999999989
961.144201,2.2180000000000746
963.362201,2.2060000000000173
965.568201,2.217999999999961
967.786201,2.20799999999997
969.994201,2.2180000000000746
972.212201,2.2059999999999036
974.418201,2.2220000000000937
976.640201,2.2079999999998563
978.8482009999999,2.2260000000001128
981.074201,2.213999999999942
983.288201,2.22400000000016
985.5122010000001,2.2079999999998563
987.720201,2.2080000000000837
989.9282010000001,2.2119999999998754
992.1402009999999,2.214000000000169
994.3542010000001,2.20599999999979
996.5602009999999,2.228000000000179
