Timestamp.abs;Timestamp.first;Timestamp.last;Sampling.min;Sampling.max;Any flag;Fault A flag;Fault B flag;Temperature;Humidity;Gate A.Top.mean;Gate A.Top.std;Gate A.Base.mean;Gate A.Base.std;Gate A.AI Freq mean;Gate A.AI Freq std;Gate A.Flags sum;Gate B.Top.mean;Gate B.Top.std;Gate B.Base.mean;Gate B.Base.std;Gate B.AI Freq mean;Gate B.AI Freq std;Gate B.Flags sum;Fault A.Pulse Width.max;Fault A.Pulse Width.min;Fault B.Pulse Width.max;Fault B.Pulse Width.min;Voltage.mean;Voltage.std;Current.mean;Current.std
2024-09-16 10:21:30.603;141.50000;157.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;32.472563;32.900000;14.967977;578.62256m;-2.9632904;154.68271m;10.000108k;523.82849m;0.0000000;14.926206;542.25265m;-3.0137444;145.42298m;10.000108k;524.78034m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.870610;806.18365u;327.17560m;19.933756u
2024-09-16 10:21:46.203;157.10000;172.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;32.827863;32.900000;14.975416;565.48842m;-2.9618247;150.59137m;10.000114k;549.72830m;0.0000000;14.932388;531.08089m;-3.0093618;141.12569m;10.000103k;495.49973m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.870741;828.05170u;327.16303m;15.542146u
2024-09-16 10:22:01.653;172.55000;188.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;33.191402;33.100000;14.965206;575.50061m;-2.9593065;154.08109m;10.000110k;530.37150m;0.0000000;14.924230;546.02413m;-3.0100113;144.82481m;10.000107k;516.81088m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.870755;794.64572u;327.11400m;19.663217u
2024-09-16 10:22:17.203;188.10000;203.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;33.590474;33.100000;14.959245;567.41434m;-2.9546989;153.56300m;10.000108k;519.44874m;0.0000000;14.923465;531.88112m;-3.0065457;145.34818m;10.000109k;525.17833m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.870772;771.95662u;327.06383m;15.510175u
2024-09-16 10:22:32.653;203.55000;219.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;34.031558;33.000000;14.966269;569.90914m;-2.9558095;152.62606m;10.000107k;519.41302m;0.0000000;14.922431;535.60190m;-3.0045822;143.57477m;10.000107k;519.38344m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.870762;819.17081u;327.04941m;21.768786u
2024-09-16 10:22:48.403;219.30000;234.94999;100.00000k;100.00000k;FALSE;FALSE;FALSE;34.498893;32.900000;14.968843;578.01881m;-2.9530460;153.11160m;10.000101k;489.16457m;0.0000000;14.928292;556.56931m;-3.0026241;142.68129m;10.000101k;490.30271m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.870976;805.97628u;326.98634m;34.279436u
2024-09-16 10:23:04.053;234.95000;250.44999;100.00000k;100.00000k;FALSE;FALSE;FALSE;34.948145;33.000000;14.963522;574.70000m;-2.9496503;152.49674m;10.000109k;524.45299m;0.0000000;14.925853;553.57011m;-2.9996639;143.03899m;10.000110k;537.08493m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.870925;803.00714u;326.93613m;19.188424u
2024-09-16 10:23:19.553;250.45000;265.99999;100.00000k;100.00000k;FALSE;FALSE;FALSE;35.419711;33.000000;14.965787;569.28419m;-2.9480616;152.75937m;10.000115k;550.30032m;0.0000000;14.924454;535.82111m;-2.9971807;143.52198m;10.000106k;510.94267m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871105;823.04716u;326.90602m;29.333352u
2024-09-16 10:23:35.103;266.00000;281.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;35.964589;32.900000;14.971299;571.29678m;-2.9463785;151.66475m;10.000110k;535.21920m;0.0000000;14.928691;535.10612m;-2.9945050;142.46658m;10.000103k;490.56741m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871205;806.19021u;326.85821m;24.765092u
2024-09-16 10:23:50.753;281.65000;297.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;36.515713;32.900000;14.966391;568.36043m;-2.9421964;149.38963m;10.000118k;572.46265m;0.0000000;14.926487;530.87401m;-2.9914638;142.21105m;10.000101k;489.21946m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871246;785.64519u;326.74918m;31.398062u
2024-09-16 10:24:06.403;297.30000;312.74999;100.00000k;100.00000k;FALSE;FALSE;FALSE;37.052715;32.800000;14.963271;566.27112m;-2.9389275;150.10319m;10.000108k;518.38353m;0.0000000;14.923588;538.19498m;-2.9894231;142.65953m;10.000107k;505.67833m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871267;804.58100u;326.70963m;15.239275u
2024-09-16 10:24:21.853;312.75000;328.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;37.607809;32.900000;14.954219;578.05487m;-2.9338873;151.63781m;10.000110k;532.29424m;0.0000000;14.915283;541.74913m;-2.9864309;143.42556m;10.000099k;472.17762m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871290;786.30362u;326.65811m;23.975067u
2024-09-16 10:24:37.403;328.30000;343.94999;100.00000k;100.00000k;FALSE;FALSE;FALSE;38.169787;33.000000;14.963890;565.48805m;-2.9347201;150.24557m;10.000110k;535.36219m;0.0000000;14.923652;529.90802m;-2.9857199;143.95334m;10.000100k;483.04054m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871173;808.19357u;326.62005m;35.590049u
2024-09-16 10:24:53.053;343.95000;359.49999;100.00000k;100.00000k;FALSE;FALSE;FALSE;38.789209;33.000000;14.963625;580.07737m;-2.9320293;149.64384m;10.000123k;568.78392m;0.0000000;14.918030;535.01351m;-2.9804611;141.32695m;10.000114k;531.46577m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871277;805.11222u;326.58145m;17.872961u
2024-09-16 10:25:08.603;359.50000;374.94999;100.00000k;100.00000k;FALSE;FALSE;FALSE;39.478907;33.000000;14.965135;567.67924m;-2.9281734;148.88877m;10.000110k;532.93855m;0.0000000;14.924892;533.35737m;-2.9772808;141.33430m;10.000107k;512.52743m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871383;794.39927u;326.55353m;17.806966u
2024-09-16 10:25:24.053;374.95000;390.49999;100.00000k;100.00000k;FALSE;FALSE;FALSE;40.108529;32.900000;14.952941;573.59241m;-2.9221393;150.95684m;10.000118k;566.17987m;0.0000000;14.914989;538.35643m;-2.9751679;143.43019m;10.000105k;507.11253m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871651;795.76280u;326.48064m;44.060628u
2024-09-16 10:25:39.603;390.50000;406.04999;100.00000k;100.00000k;FALSE;FALSE;FALSE;40.817628;33.000000;14.960724;561.53032m;-2.9220695;149.88204m;10.000129k;599.11634m;0.0000000;14.921863;524.92923m;-2.9732869;142.34314m;10.000107k;517.77871m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871569;781.52212u;326.41665m;21.834794u
2024-09-16 10:25:55.153;406.05000;421.89999;100.00000k;100.00000k;FALSE;FALSE;FALSE;41.600561;32.900000;14.957957;581.40861m;-2.9179435;150.00188m;10.000115k;563.65649m;0.0000000;14.914723;543.93089m;-2.9671025;139.66979m;10.000113k;532.24935m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871583;786.24564u;326.41228m;23.614913u
2024-09-16 10:26:11.003;421.90000;437.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;42.320415;33.000000;14.963502;567.67071m;-2.9178955;149.27168m;10.000118k;550.38263m;0.0000000;14.919944;532.23861m;-2.9673115;141.98372m;10.000115k;538.57481m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871594;801.46363u;326.36233m;17.813100u
2024-09-16 10:26:26.803;437.70000;453.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;43.036311;33.000000;14.952707;569.20955m;-2.9099176;151.16418m;10.000113k;546.27174m;0.0000000;14.915304;535.07140m;-2.9627469;143.56182m;10.000109k;529.46809m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871566;811.28597u;326.31182m;17.476039u
2024-09-16 10:26:42.403;453.30000;468.89999;100.00000k;100.00000k;FALSE;FALSE;FALSE;43.734639;32.900000;14.961732;572.31284m;-2.9091553;147.97649m;10.000114k;528.61648m;0.0000000;14.917138;534.90565m;-2.9604556;139.05893m;10.000113k;526.03492m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871569;812.55727u;326.17618m;59.030550u
2024-09-16 10:26:58.003;468.90000;484.44999;100.00000k;100.00000k;FALSE;FALSE;FALSE;44.427574;32.800000;14.953333;573.44636m;-2.9028047;149.77342m;10.000106k;509.89658m;0.0000000;14.915452;535.83403m;-2.9574925;142.64365m;10.000103k;500.04470m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871633;813.59819u;326.14127m;20.684763u
2024-09-16 10:27:13.553;484.45000;500.04999;100.00000k;100.00000k;FALSE;FALSE;FALSE;45.126985;32.800000;14.961172;571.97501m;-2.9036208;148.86698m;10.000115k;535.29277m;0.0000000;14.918150;543.62757m;-2.9546751;137.72674m;10.000115k;534.22392m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871670;802.67245u;326.10088m;22.671847u
2024-09-16 10:27:29.153;500.05000;515.59999;100.00000k;100.00000k;FALSE;FALSE;FALSE;45.803110;32.900000;14.951545;577.23086m;-2.8971936;150.61211m;10.000107k;515.69984m;0.0000000;14.914581;546.28483m;-2.9523922;141.29720m;10.000098k;473.02208m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871659;811.87815u;326.07756m;16.293675u
2024-09-16 10:27:44.703;515.60000;531.14999;100.00000k;100.00000k;FALSE;FALSE;FALSE;46.640264;33.000000;14.961192;564.71749m;-2.8953761;147.30004m;10.000112k;518.03301m;0.0000000;14.917725;531.94700m;-2.9476389;138.29033m;10.000110k;511.06940m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871831;819.14467u;326.03205m;40.891599u
2024-09-16 10:28:00.253;531.15000;546.89999;100.00000k;100.00000k;FALSE;FALSE;FALSE;47.351385;32.900000;14.946999;579.68161m;-2.8895592;148.98725m;10.000115k;539.39253m;0.0000000;14.906256;540.17982m;-2.9455201;141.20672m;10.000113k;526.27609m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871847;786.12530u;325.98706m;16.361852u
2024-09-16 10:28:16.003;546.90000;562.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;48.166905;32.900000;14.956808;568.96191m;-2.8876739;149.34322m;10.000111k;537.19535m;0.0000000;14.917119;529.96065m;-2.9420972;140.76330m;10.000105k;508.85303m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871756;796.41228u;325.94788m;29.106595u
2024-09-16 10:28:31.753;562.65000;578.14999;100.00000k;100.00000k;FALSE;FALSE;FALSE;48.863772;33.000000;14.960170;564.15095m;-2.8847240;146.94726m;10.000121k;561.80708m;0.0000000;14.915952;533.11560m;-2.9365455;137.30540m;10.000115k;531.27795m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871829;780.41129u;325.92553m;20.628526u
2024-09-16 10:28:47.253;578.15000;593.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;49.577427;32.900000;14.945309;578.58421m;-2.8794945;149.84479m;10.000113k;524.75023m;0.0000000;14.903232;539.31148m;-2.9362800;141.03949m;10.000120k;556.50924m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871784;795.51259u;325.84321m;41.420358u
2024-09-16 10:29:02.803;593.70000;609.44999;100.00000k;100.00000k;FALSE;FALSE;FALSE;50.361625;33.000000;14.954084;567.18037m;-2.8765641;148.54183m;10.000105k;507.78637m;0.0000000;14.915439;529.48063m;-2.9322545;139.86777m;10.000106k;513.66137m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871809;801.49597u;325.81224m;16.091143u
2024-09-16 10:29:18.553;609.45000;624.99999;100.00000k;100.00000k;FALSE;FALSE;FALSE;51.156633;32.900000;14.950353;578.06315m;-2.8735470;148.50957m;10.000118k;547.22833m;0.0000000;14.907392;542.36741m;-2.9282370;139.27011m;10.000119k;548.32931m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871864;779.62140u;325.77656m;15.059745u
2024-09-16 10:29:34.103;625.00000;640.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;51.897267;33.000000;14.959218;567.91252m;-2.8725243;146.85898m;10.000121k;561.84621m;0.0000000;14.914057;534.88921m;-2.9250270;136.74412m;10.000114k;531.48699m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871969;801.12883u;325.78384m;14.047092u
2024-09-16 10:29:49.653;640.55000;656.14999;100.00000k;100.00000k;FALSE;FALSE;FALSE;52.608716;33.200000;14.947330;572.92559m;-2.8669692;149.19701m;10.000120k;561.03088m;0.0000000;14.902750;536.20780m;-2.9235280;139.46113m;10.000117k;541.80719m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872037;805.22860u;325.70994m;28.482840u
2024-09-16 10:30:05.253;656.15000;671.84999;100.00000k;100.00000k;FALSE;FALSE;FALSE;53.359194;33.100000;14.945773;572.62736m;-2.8628056;148.02821m;10.000118k;553.94231m;0.0000000;14.903331;539.96717m;-2.9190316;138.51281m;10.000116k;540.21397m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872011;785.43024u;325.71584m;18.492227u
2024-09-16 10:30:20.953;671.85000;687.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;54.036356;32.900000;14.952957;566.91656m;-2.8600175;148.27317m;10.000113k;528.98891m;0.0000000;14.911988;529.19011m;-2.9157009;138.41099m;10.000120k;558.36041m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871963;774.61662u;325.68092m;14.511346u
2024-09-16 10:30:36.653;687.55000;703.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;54.756042;32.800000;14.950934;575.51948m;-2.8581705;148.72854m;10.000111k;538.97349m;0.0000000;14.904413;541.28275m;-2.9138969;138.12081m;10.000115k;554.40984m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.871990;782.63348u;325.63251m;49.421386u
2024-09-16 10:30:52.203;703.10000;718.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;55.631175;32.900000;14.948858;568.65952m;-2.8525793;147.24870m;10.000117k;541.65508m;0.0000000;14.904592;542.72481m;-2.9084969;135.59603m;10.000113k;524.82559m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872112;776.66423u;325.57243m;12.050778u
2024-09-16 10:31:07.753;718.65000;734.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;56.470166;32.900000;14.949698;574.21440m;-2.8519016;147.52547m;10.000114k;528.88636m;0.0000000;14.904161;536.15899m;-2.9073799;137.47260m;10.000116k;542.01878m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872124;812.31272u;325.57126m;22.258335u
2024-09-16 10:31:23.403;734.30000;749.94999;100.00000k;100.00000k;FALSE;FALSE;FALSE;57.164165;32.800000;14.954780;565.95268m;-2.8495096;145.80675m;10.000123k;573.46181m;0.0000000;14.908881;531.06459m;-2.9054299;136.82898m;10.000117k;546.37973m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872137;787.44980u;325.60937m;18.962225u
2024-09-16 10:31:39.053;749.95000;765.39999;100.00000k;100.00000k;FALSE;FALSE;FALSE;57.895173;33.000000;14.950883;573.33975m;-2.8460542;148.04960m;10.000116k;536.72687m;0.0000000;14.905328;536.59920m;-2.9033630;138.01902m;10.000119k;551.81975m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872111;797.35615u;325.59661m;16.676225u
2024-09-16 10:31:54.503;765.40000;780.99999;100.00000k;100.00000k;FALSE;FALSE;FALSE;58.463758;33.000000;14.947761;572.49181m;-2.8421783;147.63003m;10.000122k;559.38812m;0.0000000;14.903025;537.46350m;-2.8990496;137.33811m;10.000111k;519.21544m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872188;787.96988u;325.55237m;27.311910u
2024-09-16 10:32:10.103;781.00000;796.74999;100.00000k;100.00000k;FALSE;FALSE;FALSE;59.151020;33.000000;14.950100;573.72229m;-2.8392023;146.69368m;10.000123k;574.93561m;0.0000000;14.905149;533.97115m;-2.8953786;136.47793m;10.000112k;519.58895m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872262;802.30332u;325.50924m;13.643792u
2024-09-16 10:32:25.853;796.75000;812.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;59.814258;32.800000;14.946898;572.91668m;-2.8365927;147.55101m;10.000121k;559.96248m;0.0000000;14.901487;535.67186m;-2.8938456;137.00016m;10.000120k;553.64756m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872124;808.42183u;325.47388m;41.761354u
2024-09-16 10:32:41.403;812.30000;827.84999;100.00000k;100.00000k;FALSE;FALSE;FALSE;60.595147;32.900000;14.946796;573.60027m;-2.8338068;147.25192m;10.000120k;554.58307m;0.0000000;14.901212;535.15908m;-2.8911131;136.74253m;10.000110k;511.05697m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872231;784.45633u;325.47442m;29.566979u
2024-09-16 10:32:56.953;827.85000;843.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;61.217159;33.000000;14.948961;572.76429m;-2.8311311;146.29632m;10.000116k;540.15320m;0.0000000;14.904406;538.09637m;-2.8874639;135.63466m;10.000117k;545.69116m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872242;794.18360u;325.45804m;13.018327u
2024-09-16 10:33:12.653;843.55000;859.14999;100.00000k;100.00000k;FALSE;FALSE;FALSE;61.917400;32.900000;14.946768;570.57546m;-2.8282247;146.59774m;10.000122k;567.25769m;0.0000000;14.901276;531.73374m;-2.8845747;136.05226m;10.000117k;541.77862m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872091;786.14274u;325.45845m;27.918650u
2024-09-16 10:33:28.253;859.15000;874.69999;100.00000k;100.00000k;FALSE;FALSE;FALSE;62.515473;33.100000;14.946167;572.63833m;-2.8257081;146.54563m;10.000121k;554.73277m;0.0000000;14.901026;537.07108m;-2.8826634;135.87284m;10.000121k;553.84068m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872184;834.18482u;325.43995m;11.517194u
2024-09-16 10:33:43.803;874.70000;890.34999;100.00000k;100.00000k;FALSE;FALSE;FALSE;63.196730;33.100000;14.947125;573.36913m;-2.8228207;145.96223m;10.000117k;546.52465m;0.0000000;14.902295;540.20280m;-2.8800068;135.07490m;10.000119k;552.88496m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872185;786.25065u;325.46712m;20.817417u
2024-09-16 10:33:59.453;890.35000;905.84999;100.00000k;100.00000k;FALSE;FALSE;FALSE;63.929226;33.100000;14.944911;571.69086m;-2.8208314;146.54317m;10.000119k;550.03443m;0.0000000;14.899948;532.29529m;-2.8783244;135.86036m;10.000120k;556.34642m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872237;798.33345u;325.41512m;79.482823u
2024-09-16 10:34:14.953;905.85000;921.44999;100.00000k;100.00000k;FALSE;FALSE;FALSE;64.510626;33.200000;14.936731;583.11002m;-2.8167182;147.56494m;10.000129k;601.40617m;0.0000000;14.893702;543.59981m;-2.8758485;136.07146m;10.000118k;548.33337m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872241;777.72379u;325.31082m;23.320326u
2024-09-16 10:34:30.553;921.45000;937.04999;100.00000k;100.00000k;FALSE;FALSE;FALSE;65.118084;33.400000;14.946160;573.10442m;-2.8153187;146.60353m;10.000127k;590.62380m;0.0000000;14.902016;542.33574m;-2.8762803;136.11185m;10.000123k;573.27120m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872092;778.44564u;325.32694m;25.226902u
2024-09-16 10:34:46.153;937.05000;952.59999;100.00000k;100.00000k;FALSE;FALSE;FALSE;65.726928;33.200000;14.944839;570.06831m;-2.8152192;147.34032m;10.000114k;530.44823m;0.0000000;14.899436;529.40733m;-2.8738974;136.78197m;10.000116k;536.14435m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872253;806.55708u;325.32986m;11.963777u
2024-09-16 10:35:01.703;952.60000;968.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;66.302271;32.900000;14.945544;569.53947m;-2.8111651;145.17288m;10.000120k;557.39676m;0.0000000;14.901687;532.99644m;-2.8702852;134.11792m;10.000112k;522.40840m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872235;802.99794u;325.30986m;26.019496u
2024-09-16 10:35:17.403;968.30000;983.74999;100.00000k;100.00000k;FALSE;FALSE;FALSE;66.842502;32.800000;14.945910;577.67468m;-2.8098070;145.98195m;10.000120k;556.29687m;0.0000000;14.901591;550.93966m;-2.8682246;134.16173m;10.000123k;571.69873m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872346;769.52764u;325.31234m;12.060550u
2024-09-16 10:35:32.853;983.75000;999.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;67.340116;32.800000;14.939563;566.61559m;-2.8078355;145.98777m;10.000128k;572.42967m;0.0000000;14.889794;510.19753m;-2.8661309;136.00085m;10.000127k;570.05914m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872322;800.17818u;325.31215m;22.501315u
2024-09-16 10:35:48.403;999.30000;1.0149500k;100.00000k;100.00000k;FALSE;FALSE;FALSE;67.757639;32.800000;14.951491;573.82896m;-2.8071927;143.88087m;10.000115k;536.45537m;0.0000000;14.904224;525.89982m;-2.8643498;133.69289m;10.000117k;548.32962m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872329;814.02912u;325.29901m;17.730006u
2024-09-16 10:36:04.053;1.0149500k;1.0305500k;100.00000k;100.00000k;FALSE;FALSE;FALSE;68.372706;32.800000;14.942454;570.07442m;-2.8033453;143.89857m;10.000123k;571.51977m;0.0000000;14.896125;518.77784m;-2.8610717;134.36378m;10.000114k;529.69669m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872256;803.76445u;325.34023m;24.375484u
2024-09-16 10:36:19.653;1.0305500k;1.0461500k;100.00000k;100.00000k;FALSE;FALSE;FALSE;68.899086;32.700000;14.936937;568.95827m;-2.8016267;148.82787m;10.000120k;559.10332m;0.0000000;14.892473;516.19016m;-2.8633023;138.75833m;10.000120k;561.88119m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872193;816.13392u;325.31595m;25.682131u
2024-09-16 10:36:35.253;1.0461500k;1.0617000k;100.00000k;100.00000k;FALSE;FALSE;FALSE;69.341361;32.900000;14.946207;575.61440m;-2.8005457;144.65728m;10.000123k;573.38764m;0.0000000;14.900857;543.60463m;-2.8600438;133.14021m;10.000116k;537.11035m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.872343;814.04813u;325.34881m;13.246914u
